date,sku_id,region,units_ordered,price_usd,holiday_peak_flag,prime_event_flag,marketing_push_flag,weather_disruption_index,year,month,quarter,week_number,day_of_week,year_week,is_weekend
2024-10-17,SKU-102550,South,27.0,184.6,0,1,0,1.09,2024,10,4,42,3,2024-W42,0
2024-12-27,SKU-102551,South,28.0,33.28,0,0,0,-0.94,2024,12,4,52,4,2024-W52,0
2024-10-24,SKU-102552,West,59.0,164.15,0,1,0,0.0,2024,10,4,43,3,2024-W43,0
2025-05-25,SKU-102553,West,47.0,159.73,0,0,0,0.69,2025,5,2,21,6,2025-W21,1
2025-09-30,SKU-102554,East,38.0,125.73,0,0,1,0.11,2025,9,3,40,1,2025-W40,0
2025-04-21,SKU-102555,West,61.0,162.87,0,0,0,-0.22,2025,4,2,17,0,2025-W17,0
2025-06-16,SKU-102556,East,72.0,79.85,0,0,0,0.72,2025,6,2,25,0,2025-W25,0
2024-10-25,SKU-102557,East,38.0,123.83,0,1,0,-2.39,2024,10,4,43,4,2024-W43,0
2025-04-10,SKU-102558,East,45.0,32.57,1,0,0,0.0,2025,4,2,15,3,2025-W15,0
2025-04-09,SKU-102559,East,32.0,126.39,1,0,0,0.18,2025,4,2,15,2,2025-W15,0
2024-12-07,SKU-102560,North,49.0,185.43,0,0,0,0.42,2024,12,4,49,5,2024-W49,1
2025-04-03,SKU-102561,East,48.0,185.31,1,0,0,-0.77,2025,4,2,14,3,2025-W14,0
2025-01-14,SKU-102562,North,28.0,191.75,0,0,1,0.99,2025,1,1,3,1,2025-W03,0
2024-12-24,SKU-102563,South,23.0,151.54,0,0,0,-0.27,2024,12,4,52,1,2024-W52,0
2024-12-19,SKU-102564,South,29.0,187.43,0,0,0,0.15,2024,12,4,51,3,2024-W51,0
2025-03-31,SKU-102565,East,45.0,129.1,1,0,0,1.37,2025,3,1,14,0,2025-W14,0
2025-03-31,SKU-102566,West,63.0,155.25,1,0,0,1.37,2025,3,1,14,0,2025-W14,0
2025-02-23,SKU-102567,West,45.0,129.98,1,0,0,0.07,2025,2,1,8,6,2025-W08,1
2025-08-16,SKU-102568,South,51.0,181.0,0,0,0,0.48,2025,8,3,33,5,2025-W33,1
2025-04-09,SKU-102569,West,28.0,152.6,1,0,0,-0.91,2025,4,2,15,2,2025-W15,0
2025-08-17,SKU-102570,East,49.0,178.21,0,0,0,-0.03,2025,8,3,33,6,2025-W33,1
2025-05-23,SKU-102571,West,55.0,198.34,0,0,0,1.67,2025,5,2,21,4,2025-W21,0
2025-01-02,SKU-102572,West,28.0,164.04,0,0,0,0.5,2025,1,1,1,3,2025-W01,0
2025-08-27,SKU-102573,East,70.0,161.74,0,0,0,0.64,2025,8,3,35,2,2025-W35,0
2025-06-17,SKU-102574,West,55.0,153.01,0,0,0,0.72,2025,6,2,25,1,2025-W25,0
2025-08-14,SKU-102575,West,49.0,33.38,0,0,1,-0.04,2025,8,3,33,3,2025-W33,0
2025-01-19,SKU-102576,South,20.0,131.53,0,0,0,0.67,2025,1,1,3,6,2025-W03,1
2025-06-07,SKU-102577,North,43.0,149.22,0,0,0,1.45,2025,6,2,23,5,2025-W23,1
2025-06-22,SKU-102578,South,45.0,127.97,0,0,0,0.46,2025,6,2,25,6,2025-W25,1
2024-12-05,SKU-102579,West,43.0,201.5,0,0,0,0.42,2024,12,4,49,3,2024-W49,0
2025-09-11,SKU-102580,East,25.0,100.41,0,0,0,-0.56,2025,9,3,37,3,2025-W37,0
2025-08-01,SKU-102581,West,30.0,152.79,0,0,0,0.42,2025,8,3,31,4,2025-W31,0
2025-09-24,SKU-102582,North,63.0,197.5,0,0,0,0.31,2025,9,3,39,2,2025-W39,0
2024-11-03,SKU-102583,West,62.0,43.49,0,1,0,-0.39,2024,11,4,44,6,2024-W44,1
2025-03-11,SKU-102584,North,44.0,30.79,1,0,0,1.41,2025,3,1,11,1,2025-W11,0
2025-01-10,SKU-102585,West,43.0,176.96,0,0,0,-1.68,2025,1,1,2,4,2025-W02,0
2025-07-01,SKU-102586,West,43.0,122.25,0,0,0,0.01,2025,7,3,27,1,2025-W27,0
2025-09-19,SKU-102587,East,59.0,171.98,0,0,0,-0.9,2025,9,3,38,4,2025-W38,0
2025-08-13,SKU-102588,East,33.0,86.85,0,0,0,-0.71,2025,8,3,33,2,2025-W33,0
2025-06-23,SKU-102589,South,31.0,156.08,0,0,0,-0.21,2025,6,2,26,0,2025-W26,0
2025-03-04,SKU-102590,East,28.0,148.79,1,0,0,0.9,2025,3,1,10,1,2025-W10,0
2025-05-05,SKU-102591,South,47.0,185.26,0,0,0,2.0,2025,5,2,19,0,2025-W19,0
2025-09-24,SKU-102592,West,40.0,125.53,0,0,0,-0.97,2025,9,3,39,2,2025-W39,0
2025-07-11,SKU-102593,North,42.0,130.21,0,0,0,1.23,2025,7,3,28,4,2025-W28,0
2025-08-17,SKU-102594,East,30.0,176.4,0,0,0,0.48,2025,8,3,33,6,2025-W33,1
2025-05-29,SKU-102595,East,45.0,188.63,0,0,0,1.46,2025,5,2,22,3,2025-W22,0
2025-01-05,SKU-102596,East,28.0,179.78,0,0,0,0.41,2025,1,1,1,6,2025-W01,1
2025-09-13,SKU-102597,South,27.0,180.79,0,0,0,0.14,2025,9,3,37,5,2025-W37,1
2024-12-26,SKU-102598,North,32.0,176.1,0,0,0,-0.27,2024,12,4,52,3,2024-W52,0
2025-08-26,SKU-102599,South,33.0,32.15,0,0,0,-0.14,2025,8,3,35,1,2025-W35,0
2025-01-02,SKU-102600,South,51.0,43.9,0,0,0,0.36,2025,1,1,1,3,2025-W01,0
2025-07-13,SKU-102601,West,43.0,121.79,0,0,1,-0.59,2025,7,3,28,6,2025-W28,1
2025-02-13,SKU-102602,North,28.0,190.29,0,0,0,1.28,2025,2,1,7,3,2025-W07,0
2025-03-15,SKU-102603,East,43.0,31.67,1,0,0,-0.17,2025,3,1,11,5,2025-W11,1
2025-03-02,SKU-102604,South,53.0,93.44,1,0,0,2.15,2025,3,1,9,6,2025-W09,1
2025-07-12,SKU-102605,East,51.0,31.78,0,0,0,-0.39,2025,7,3,28,5,2025-W28,1
2025-05-05,SKU-102606,West,40.0,182.34,0,0,0,1.58,2025,5,2,19,0,2025-W19,0
2025-07-19,SKU-102607,West,66.0,174.66,0,0,0,-0.26,2025,7,3,29,5,2025-W29,1
2025-01-10,SKU-102608,North,39.0,94.55,0,0,0,-0.97,2025,1,1,2,4,2025-W02,0
2025-01-10,SKU-102609,West,24.0,162.66,0,0,0,-0.97,2025,1,1,2,4,2025-W02,0
2025-02-13,SKU-102610,North,33.0,31.45,0,0,0,1.28,2025,2,1,7,3,2025-W07,0
2025-05-27,SKU-102611,North,37.0,131.69,0,0,0,0.69,2025,5,2,22,1,2025-W22,0
2025-08-24,SKU-102612,West,55.0,196.97,0,0,0,1.12,2025,8,3,34,6,2025-W34,1
2025-03-01,SKU-102613,East,80.0,43.25,1,0,0,-0.46,2025,3,1,9,5,2025-W09,1
2024-10-23,SKU-102614,North,45.0,126.58,0,1,0,1.54,2024,10,4,43,2,2024-W43,0
2025-02-18,SKU-102615,East,34.0,33.01,1,0,0,-0.04,2025,2,1,8,1,2025-W08,0
2025-08-31,SKU-102616,South,27.0,158.98,0,0,0,0.34,2025,8,3,35,6,2025-W35,1
2024-12-20,SKU-102617,South,41.0,171.41,0,0,0,1.26,2024,12,4,51,4,2024-W51,0
2024-12-08,SKU-102618,East,25.0,79.92,0,0,0,-0.38,2024,12,4,49,6,2024-W49,1
2025-03-01,SKU-102619,West,28.0,146.81,1,0,0,0.68,2025,3,1,9,5,2025-W09,1
2025-08-17,SKU-102620,East,37.0,91.54,0,0,0,-0.43,2025,8,3,33,6,2025-W33,1
2025-03-20,SKU-102621,East,47.0,123.18,1,0,0,-0.89,2025,3,1,12,3,2025-W12,0
2024-11-08,SKU-102622,West,63.0,160.66,0,1,0,-0.52,2024,11,4,45,4,2024-W45,0
2025-05-24,SKU-102623,East,64.0,177.72,0,0,0,0.0,2025,5,2,21,5,2025-W21,1
2025-02-03,SKU-102624,East,27.0,129.2,0,0,0,1.02,2025,2,1,6,0,2025-W06,0
2025-10-02,SKU-102625,South,68.0,44.95,0,0,0,1.49,2025,10,4,40,3,2025-W40,0
2025-09-01,SKU-102626,West,26.0,180.47,0,0,0,2.27,2025,9,3,36,0,2025-W36,0
2025-02-01,SKU-102627,East,45.0,33.43,0,0,0,-1.56,2025,2,1,5,5,2025-W05,1
2025-03-30,SKU-102628,East,24.0,122.77,1,0,0,-0.68,2025,3,1,13,6,2025-W13,1
2025-07-16,SKU-102629,West,58.0,40.78,0,0,0,-0.18,2025,7,3,29,2,2025-W29,0
2025-06-11,SKU-102630,East,44.0,150.16,0,0,0,-1.37,2025,6,2,24,2,2025-W24,0
2024-12-10,SKU-102631,South,24.0,125.54,0,0,0,0.42,2024,12,4,50,1,2024-W50,0
2025-05-23,SKU-102632,South,27.0,124.57,0,0,0,0.29,2025,5,2,21,4,2025-W21,0
2025-10-08,SKU-102633,West,27.0,181.36,0,0,0,0.18,2025,10,4,41,2,2025-W41,0
2025-07-05,SKU-102634,East,52.0,126.63,0,0,0,-0.29,2025,7,3,27,5,2025-W27,1
2025-09-23,SKU-102635,West,53.0,41.11,0,0,0,0.98,2025,9,3,39,1,2025-W39,0
2025-01-24,SKU-102636,South,38.0,156.21,0,0,0,1.67,2025,1,1,4,4,2025-W04,0
2025-03-23,SKU-102637,East,48.0,193.61,1,0,0,-1.48,2025,3,1,12,6,2025-W12,1
2025-07-03,SKU-102638,West,41.0,163.52,0,0,0,0.01,2025,7,3,27,3,2025-W27,0
2025-07-09,SKU-102639,South,58.0,187.03,0,0,0,0.04,2025,7,3,28,2,2025-W28,0
2025-04-17,SKU-102640,North,36.0,187.97,1,0,0,0.37,2025,4,2,16,3,2025-W16,0
2025-08-05,SKU-102641,West,39.0,127.78,0,0,0,-1.57,2025,8,3,32,1,2025-W32,0
2024-12-18,SKU-102642,East,37.0,201.66,0,0,0,-2.08,2024,12,4,51,2,2024-W51,0
2025-10-05,SKU-102643,North,62.0,42.92,0,0,0,-0.63,2025,10,4,40,6,2025-W40,1
2025-03-19,SKU-102644,South,25.0,125.16,1,0,0,1.45,2025,3,1,12,2,2025-W12,0
2025-10-07,SKU-102645,South,58.0,152.02,0,0,0,-0.8,2025,10,4,41,1,2025-W41,0
2024-11-23,SKU-102646,South,21.0,104.17,0,0,0,0.48,2024,11,4,47,5,2024-W47,1
2024-11-21,SKU-102647,North,41.0,180.44,0,0,0,0.35,2024,11,4,47,3,2024-W47,0
2025-01-31,SKU-102648,South,26.0,186.5,0,0,0,-1.08,2025,1,1,5,4,2025-W05,0
2025-04-11,SKU-102649,South,33.0,103.09,1,0,0,-1.28,2025,4,2,15,4,2025-W15,0
2025-09-25,SKU-102650,South,64.0,168.53,0,0,0,-0.16,2025,9,3,39,3,2025-W39,0
2025-01-13,SKU-102651,South,34.0,177.55,0,0,0,-1.68,2025,1,1,3,0,2025-W03,0
2025-04-29,SKU-102652,North,31.0,159.6,0,0,0,0.02,2025,4,2,18,1,2025-W18,0
2025-09-12,SKU-102653,West,30.0,187.6,0,0,0,0.73,2025,9,3,37,4,2025-W37,0
2025-03-27,SKU-102654,East,60.0,130.41,1,0,0,-2.62,2025,3,1,13,3,2025-W13,0
2024-11-17,SKU-102655,North,33.0,84.68,0,1,0,-1.09,2024,11,4,46,6,2024-W46,1
2024-10-30,SKU-102656,South,32.0,122.33,0,1,0,0.87,2024,10,4,44,2,2024-W44,0
2025-07-10,SKU-102657,East,29.0,148.04,0,0,0,0.04,2025,7,3,28,3,2025-W28,0
2025-06-02,SKU-102658,South,36.0,88.17,0,0,0,2.11,2025,6,2,23,0,2025-W23,0
2024-12-25,SKU-102659,East,26.0,125.21,0,0,0,0.14,2024,12,4,52,2,2024-W52,0
2024-11-14,SKU-102660,West,53.0,79.97,0,1,0,1.25,2024,11,4,46,3,2024-W46,0
2025-03-23,SKU-102661,West,59.0,44.82,1,0,0,0.22,2025,3,1,12,6,2025-W12,1
2025-10-12,SKU-102662,South,28.0,85.73,0,0,0,-0.01,2025,10,4,41,6,2025-W41,1
2025-03-15,SKU-102663,South,52.0,184.61,1,0,0,1.31,2025,3,1,11,5,2025-W11,1
2025-01-25,SKU-102664,West,30.0,179.8,0,0,0,-1.28,2025,1,1,4,5,2025-W04,1
2025-08-29,SKU-102665,West,67.0,41.4,0,0,0,-0.14,2025,8,3,35,4,2025-W35,0
2025-08-30,SKU-102666,North,37.0,80.25,0,0,0,0.31,2025,8,3,35,5,2025-W35,1
2025-08-13,SKU-102667,North,41.0,127.1,0,0,0,1.47,2025,8,3,33,2,2025-W33,0
2025-04-19,SKU-102668,North,71.0,32.9,1,0,0,-0.41,2025,4,2,16,5,2025-W16,1
2025-08-03,SKU-102669,West,66.0,176.54,0,0,0,0.86,2025,8,3,31,6,2025-W31,1
2024-12-14,SKU-102670,North,44.0,154.6,0,0,0,0.39,2024,12,4,50,5,2024-W50,1
2025-09-24,SKU-102671,East,67.0,73.07,0,0,0,1.12,2025,9,3,39,2,2025-W39,0
2025-01-22,SKU-102672,West,38.0,33.19,0,0,0,1.31,2025,1,1,4,2,2025-W04,0
2025-10-02,SKU-102673,North,32.0,105.08,0,0,0,-0.7,2025,10,4,40,3,2025-W40,0
2025-09-18,SKU-102674,North,30.0,160.85,0,0,0,0.55,2025,9,3,38,3,2025-W38,0
2024-12-16,SKU-102675,West,60.0,75.36,0,0,0,1.31,2024,12,4,51,0,2024-W51,0
2025-07-19,SKU-102676,South,54.0,161.73,0,0,0,-0.36,2025,7,3,29,5,2025-W29,1
2025-01-04,SKU-102677,East,36.0,124.07,0,0,0,0.82,2025,1,1,1,5,2025-W01,1
2024-12-23,SKU-102678,West,58.0,91.15,0,0,0,0.06,2024,12,4,52,0,2024-W52,0
2025-06-28,SKU-102679,West,52.0,188.32,0,0,0,1.44,2025,6,2,26,5,2025-W26,1
2025-09-22,SKU-102680,North,28.0,30.99,0,0,0,-0.38,2025,9,3,39,0,2025-W39,0
2025-07-28,SKU-102681,South,40.0,150.94,0,0,0,-0.05,2025,7,3,31,0,2025-W31,0
2025-04-25,SKU-102682,West,54.0,191.45,0,0,0,-0.15,2025,4,2,17,4,2025-W17,0
2025-06-11,SKU-102683,West,36.0,101.13,0,0,0,1.45,2025,6,2,24,2,2025-W24,0
2024-11-06,SKU-102684,South,55.0,182.07,0,1,0,-0.92,2024,11,4,45,2,2024-W45,0
2024-12-08,SKU-102685,West,37.0,172.05,0,0,0,1.08,2024,12,4,49,6,2024-W49,1
2025-01-17,SKU-102686,East,19.0,102.4,0,0,0,0.71,2025,1,1,3,4,2025-W03,0
2025-07-28,SKU-102687,North,60.0,43.2,0,0,0,-0.05,2025,7,3,31,0,2025-W31,0
2025-01-28,SKU-102688,East,42.0,44.58,0,0,0,0.9,2025,1,1,5,1,2025-W05,0
2025-10-08,SKU-102689,East,37.0,159.15,0,0,0,0.04,2025,10,4,41,2,2025-W41,0
2024-12-14,SKU-102690,West,32.0,152.21,0,0,0,1.94,2024,12,4,50,5,2024-W50,1
2025-09-26,SKU-102691,West,46.0,153.24,0,0,0,0.98,2025,9,3,39,4,2025-W39,0
2025-05-11,SKU-102692,West,36.0,176.34,0,0,0,2.23,2025,5,2,19,6,2025-W19,1
2025-08-08,SKU-102693,North,63.0,32.19,0,0,0,1.23,2025,8,3,32,4,2025-W32,0
2025-02-14,SKU-102694,South,41.0,41.17,0,0,0,1.29,2025,2,1,7,4,2025-W07,0
2025-09-28,SKU-102695,North,56.0,30.42,0,0,0,-0.97,2025,9,3,39,6,2025-W39,1
2024-11-23,SKU-102696,East,45.0,126.37,0,0,0,0.35,2024,11,4,47,5,2024-W47,1
2025-07-18,SKU-102697,South,27.0,189.83,0,0,0,1.04,2025,7,3,29,4,2025-W29,0
2025-05-26,SKU-102698,South,43.0,124.51,0,0,0,0.29,2025,5,2,22,0,2025-W22,0
2025-09-12,SKU-102699,East,36.0,136.39,0,0,0,1.37,2025,9,3,37,4,2025-W37,0
2024-11-02,SKU-102700,East,78.0,40.69,0,1,0,3.32,2024,11,4,44,5,2024-W44,1
2025-03-31,SKU-102701,South,35.0,160.27,1,0,0,0.76,2025,3,1,14,0,2025-W14,0
2025-03-03,SKU-102702,North,41.0,200.08,1,0,0,-0.61,2025,3,1,10,0,2025-W10,0
2025-05-04,SKU-102703,East,53.0,32.87,0,0,0,-0.02,2025,5,2,18,6,2025-W18,1
2025-08-02,SKU-102704,South,44.0,31.23,0,0,0,0.53,2025,8,3,31,5,2025-W31,1
2024-10-22,SKU-102705,North,65.0,31.05,0,1,0,-1.1,2024,10,4,43,1,2024-W43,0
2025-01-31,SKU-102706,West,32.0,188.84,0,0,0,-0.49,2025,1,1,5,4,2025-W05,0
2025-10-04,SKU-102707,East,38.0,161.61,0,0,0,-1.07,2025,10,4,40,5,2025-W40,1
2025-10-17,SKU-102708,North,47.0,202.48,0,0,0,-0.07,2025,10,4,42,4,2025-W42,0
2025-09-05,SKU-102709,South,32.0,132.25,0,0,0,-0.52,2025,9,3,36,4,2025-W36,0
2025-01-14,SKU-102710,North,30.0,189.83,0,0,0,-0.97,2025,1,1,3,1,2025-W03,0
2025-03-04,SKU-102711,East,58.0,183.39,1,0,0,0.68,2025,3,1,10,1,2025-W10,0
2024-12-27,SKU-102712,South,37.0,195.91,0,0,0,0.75,2024,12,4,52,4,2024-W52,0
2024-11-29,SKU-102713,North,28.0,163.49,0,0,0,-0.43,2024,11,4,48,4,2024-W48,0
2025-04-19,SKU-102714,South,76.0,177.56,1,0,1,-1.26,2025,4,2,16,5,2025-W16,1
2025-10-20,SKU-102715,West,47.0,180.07,0,0,0,-0.34,2025,10,4,43,0,2025-W43,0
2025-05-06,SKU-102716,East,59.0,172.23,0,0,0,0.08,2025,5,2,19,1,2025-W19,0
2024-12-04,SKU-102717,South,29.0,33.59,0,0,0,0.31,2024,12,4,49,2,2024-W49,0
2025-04-21,SKU-102718,East,42.0,149.85,1,0,0,-0.41,2025,4,2,17,0,2025-W17,0
2025-03-03,SKU-102719,East,40.0,82.53,1,0,0,-2.15,2025,3,1,10,0,2025-W10,0
2024-12-22,SKU-102720,South,37.0,182.25,0,0,0,0.47,2024,12,4,51,6,2024-W51,1
2024-11-04,SKU-102721,North,53.0,190.34,0,1,0,0.79,2024,11,4,45,0,2024-W45,0
2025-08-07,SKU-102722,East,33.0,125.79,0,0,0,0.42,2025,8,3,32,3,2025-W32,0
2025-06-01,SKU-102723,West,45.0,30.38,0,0,0,0.69,2025,6,2,22,6,2025-W22,1
2025-10-17,SKU-102724,South,42.0,34.17,0,0,0,0.39,2025,10,4,42,4,2025-W42,0
2024-11-20,SKU-102725,North,34.0,184.99,0,1,0,-1.09,2024,11,4,47,2,2024-W47,0
2025-07-05,SKU-102726,East,36.0,137.72,0,0,0,0.6,2025,7,3,27,5,2025-W27,1
2025-07-20,SKU-102727,East,46.0,152.21,0,0,0,-0.18,2025,7,3,29,6,2025-W29,1
2025-05-09,SKU-102728,West,43.0,155.94,0,0,0,1.21,2025,5,2,19,4,2025-W19,0
2025-04-08,SKU-102729,North,35.0,160.33,1,0,0,-1.39,2025,4,2,15,1,2025-W15,0
2024-10-30,SKU-102730,South,27.0,125.69,0,1,0,0.57,2024,10,4,44,2,2024-W44,0
2025-02-01,SKU-102731,North,28.0,160.95,0,0,0,-0.49,2025,2,1,5,5,2025-W05,1
2025-07-24,SKU-102732,East,60.0,159.42,0,0,0,-0.26,2025,7,3,30,3,2025-W30,0
2025-07-15,SKU-102733,West,30.0,135.9,0,0,0,-1.3,2025,7,3,29,1,2025-W29,0
2025-08-11,SKU-102734,North,38.0,123.38,0,0,0,-0.51,2025,8,3,33,0,2025-W33,0
2025-06-03,SKU-102735,South,43.0,42.59,0,0,0,1.46,2025,6,2,23,1,2025-W23,0
2025-08-18,SKU-102736,South,51.0,32.45,0,0,0,-0.11,2025,8,3,34,0,2025-W34,0
2025-02-16,SKU-102737,East,49.0,74.67,0,0,0,1.29,2025,2,1,7,6,2025-W07,1
2025-02-10,SKU-102738,North,24.0,108.92,0,0,0,0.84,2025,2,1,7,0,2025-W07,0
2025-09-28,SKU-102739,South,29.0,84.63,0,0,0,0.98,2025,9,3,39,6,2025-W39,1
2025-03-27,SKU-102740,West,66.0,201.52,1,0,0,0.22,2025,3,1,13,3,2025-W13,0
2024-11-09,SKU-102741,North,73.0,75.71,0,1,0,-0.92,2024,11,4,45,5,2024-W45,1
2024-12-18,SKU-102742,East,39.0,124.51,0,0,0,1.1,2024,12,4,51,2,2024-W51,0
2025-06-10,SKU-102743,East,50.0,177.1,0,0,1,0.41,2025,6,2,24,1,2025-W24,0
2025-07-04,SKU-102744,East,46.0,188.53,0,0,1,-1.16,2025,7,3,27,4,2025-W27,0
2024-11-05,SKU-102745,West,29.0,128.31,0,1,0,0.79,2024,11,4,45,1,2024-W45,0
2024-12-10,SKU-102746,North,33.0,129.87,0,0,0,1.28,2024,12,4,50,1,2024-W50,0
2025-08-07,SKU-102747,North,32.0,130.49,0,0,0,-0.61,2025,8,3,32,3,2025-W32,0
2025-09-08,SKU-102748,South,63.0,174.46,0,0,0,0.86,2025,9,3,37,0,2025-W37,0
2025-01-06,SKU-102749,East,52.0,189.87,0,0,0,1.01,2025,1,1,2,0,2025-W02,0
2024-11-28,SKU-102750,East,50.0,188.89,0,0,0,-1.18,2024,11,4,48,3,2024-W48,0
2025-06-29,SKU-102751,East,39.0,157.7,0,0,0,0.46,2025,6,2,26,6,2025-W26,1
2024-11-01,SKU-102752,West,53.0,34.55,0,1,0,0.0,2024,11,4,44,4,2024-W44,0
2025-02-26,SKU-102753,West,31.0,175.84,1,0,0,1.48,2025,2,1,9,2,2025-W09,0
2025-10-12,SKU-102754,North,36.0,158.86,0,0,0,-1.14,2025,10,4,41,6,2025-W41,1
2025-08-18,SKU-102755,South,25.0,100.91,0,0,0,-0.11,2025,8,3,34,0,2025-W34,0
2025-02-18,SKU-102756,East,20.0,128.85,0,0,0,0.12,2025,2,1,8,1,2025-W08,0
2025-06-22,SKU-102757,East,36.0,138.54,0,0,0,0.07,2025,6,2,25,6,2025-W25,1
2025-08-06,SKU-102758,North,75.0,74.2,0,0,0,0.86,2025,8,3,32,2,2025-W32,0
2025-10-20,SKU-102759,West,38.0,32.69,0,0,0,-0.77,2025,10,4,43,0,2025-W43,0
2025-01-17,SKU-102760,East,51.0,147.97,0,0,0,-0.97,2025,1,1,3,4,2025-W03,0
2025-05-18,SKU-102761,North,35.0,107.62,0,0,0,-1.23,2025,5,2,20,6,2025-W20,1
2025-01-27,SKU-102762,East,57.0,191.79,0,0,0,0.67,2025,1,1,5,0,2025-W05,0
2025-03-14,SKU-102763,West,45.0,204.04,1,0,0,1.58,2025,3,1,11,4,2025-W11,0
2025-08-11,SKU-102764,North,36.0,185.25,0,0,0,1.23,2025,8,3,33,0,2025-W33,0
2024-12-04,SKU-102765,North,48.0,79.01,0,0,0,-0.15,2024,12,4,49,2,2024-W49,0
2025-02-23,SKU-102766,East,24.0,133.77,0,0,0,-0.4,2025,2,1,8,6,2025-W08,1
2024-12-07,SKU-102767,East,26.0,82.09,0,0,0,-2.09,2024,12,4,49,5,2024-W49,1
2025-02-11,SKU-102768,East,36.0,175.17,0,0,0,0.84,2025,2,1,7,1,2025-W07,0
2025-08-16,SKU-102769,North,45.0,43.61,0,0,0,-0.55,2025,8,3,33,5,2025-W33,1
2025-04-06,SKU-102770,West,28.0,189.3,1,0,0,-0.82,2025,4,2,14,6,2025-W14,1
2024-12-05,SKU-102771,East,37.0,128.14,0,0,0,1.51,2024,12,4,49,3,2024-W49,0
2025-01-19,SKU-102772,East,27.0,31.16,0,0,0,-0.41,2025,1,1,3,6,2025-W03,1
2025-05-10,SKU-102773,East,30.0,85.74,0,0,0,-0.12,2025,5,2,19,5,2025-W19,1
2025-07-30,SKU-102774,North,52.0,157.2,0,0,0,-1.75,2025,7,3,31,2,2025-W31,0
2025-03-20,SKU-102775,North,49.0,148.6,1,0,0,1.31,2025,3,1,12,3,2025-W12,0
2025-07-18,SKU-102776,South,32.0,149.52,0,0,0,1.23,2025,7,3,29,4,2025-W29,0
2025-06-04,SKU-102777,West,41.0,148.77,0,0,0,2.1,2025,6,2,23,2,2025-W23,0
2025-01-31,SKU-102778,West,24.0,31.91,0,0,0,0.9,2025,1,1,5,4,2025-W05,0
2025-05-01,SKU-102779,West,25.0,152.33,0,0,0,1.29,2025,5,2,18,3,2025-W18,0
2025-01-08,SKU-102780,South,47.0,75.03,0,0,0,0.82,2025,1,1,2,2,2025-W02,0
2025-09-01,SKU-102781,West,48.0,79.44,0,0,0,-1.69,2025,9,3,36,0,2025-W36,0
2025-05-26,SKU-102782,South,33.0,131.44,0,0,1,-1.33,2025,5,2,22,0,2025-W22,0
2025-08-18,SKU-102783,West,33.0,108.07,0,0,0,-0.39,2025,8,3,34,0,2025-W34,0
2025-02-02,SKU-102784,West,43.0,161.25,0,0,0,2.2,2025,2,1,5,6,2025-W05,1
2025-03-15,SKU-102785,South,46.0,184.61,1,0,0,1.58,2025,3,1,11,5,2025-W11,1
2025-05-06,SKU-102786,West,66.0,178.64,0,0,0,0.55,2025,5,2,19,1,2025-W19,0
2025-05-17,SKU-102787,West,32.0,149.01,0,0,0,-0.17,2025,5,2,20,5,2025-W20,1
2025-05-11,SKU-102788,East,30.0,110.68,0,0,0,-0.12,2025,5,2,19,6,2025-W19,1
2025-04-10,SKU-102789,East,58.0,191.09,1,0,0,1.37,2025,4,2,15,3,2025-W15,0
2025-05-21,SKU-102790,East,56.0,93.38,0,0,0,0.17,2025,5,2,21,2,2025-W21,0
2024-12-06,SKU-102791,North,40.0,147.41,0,0,0,1.51,2024,12,4,49,4,2024-W49,0
2024-11-18,SKU-102792,North,34.0,126.89,0,1,0,0.4,2024,11,4,47,0,2024-W47,0
2025-03-03,SKU-102793,East,37.0,133.1,1,0,0,-0.47,2025,3,1,10,0,2025-W10,0
2025-09-12,SKU-102794,West,28.0,87.13,0,0,0,-0.15,2025,9,3,37,4,2025-W37,0
2025-03-13,SKU-102795,South,24.0,125.88,1,0,0,0.9,2025,3,1,11,3,2025-W11,0
2025-06-28,SKU-102796,North,38.0,152.12,0,0,0,-0.53,2025,6,2,26,5,2025-W26,1
2024-11-20,SKU-102797,South,31.0,42.12,0,1,0,1.25,2024,11,4,47,2,2024-W47,0
2025-02-05,SKU-102798,West,49.0,184.33,0,0,0,-0.49,2025,2,1,6,2,2025-W06,0
2024-11-27,SKU-102799,North,36.0,101.35,0,0,0,0.35,2024,11,4,48,2,2024-W48,0
2025-05-19,SKU-102800,East,63.0,44.08,0,0,0,-1.23,2025,5,2,21,0,2025-W21,0
2025-06-02,SKU-102801,West,30.0,107.6,0,0,0,-2.06,2025,6,2,23,0,2025-W23,0
2025-08-14,SKU-102802,South,39.0,145.66,0,0,0,-0.51,2025,8,3,33,3,2025-W33,0
2025-06-26,SKU-102803,West,74.0,153.38,0,0,0,0.72,2025,6,2,26,3,2025-W26,0
2025-10-14,SKU-102804,East,35.0,161.73,0,0,0,-1.14,2025,10,4,42,1,2025-W42,0
2025-06-13,SKU-102805,North,34.0,108.87,0,0,0,1.56,2025,6,2,24,4,2025-W24,0
2024-12-05,SKU-102806,East,53.0,149.78,0,0,0,-0.15,2024,12,4,49,3,2024-W49,0
2025-06-11,SKU-102807,East,46.0,131.77,0,0,0,0.71,2025,6,2,24,2,2025-W24,0
2025-08-19,SKU-102808,South,77.0,202.94,0,0,0,1.47,2025,8,3,34,1,2025-W34,0
2024-11-03,SKU-102809,East,44.0,84.46,0,1,0,0.57,2024,11,4,44,6,2024-W44,1
