date,sku_id,region,category,units_ordered,transaction_price_usd,holiday_peak_flag,prime_event_flag,marketing_push_flag,weather_disruption_index,year,month,quarter,week_number,day_of_week,year_week,is_weekend,unit_cost_usd,selling_price_usd,gross_margin_usd,margin_pct,cube_ft,volume_m3,target_service_level,stockout_penalty_usd,holding_cost_daily_usd,home_warehouse_id,home_wh_capacity,home_wh_fixed_cost_usd,home_ship_cost_usd,home_lead_time_days,home_carbon_kg_per_unit,home_lane_efficiency
2025-07-16,SKU-102298,East,KITCHEN,69.0,98.03,0,0,0,0.53,2025,7,3,29,2,2025-W29,0,30.06,129.52,99.46,0.767912,0.22,0.00623,0.931,259.04,0.020589,WH-EAST,118000,1750,1.5,1,0.0,1.0
2024-12-20,SKU-102299,West,TOYS,24.0,150.3,0,0,0,0.36,2024,12,4,51,4,2024-W51,0,119.1,158.8,39.7,0.25,0.61,0.017273,0.973,317.6,0.081575,WH-WEST,110000,1680,1.5,1,0.0,1.0
2024-10-13,SKU-102300,South,PET,49.0,30.35,0,1,0,0.0,2024,10,4,41,6,2024-W41,1,39.01,44.01,5.0,0.113611,0.77,0.021804,0.983,88.02,0.026719,WH-SOUTH,115000,1700,1.5,1,0.0,1.0
2025-03-11,SKU-102301,South,ELECTRONICS,37.0,155.88,1,0,0,0.0,2025,3,1,11,1,2025-W11,0,54.03,86.74,32.71,0.377104,0.58,0.016424,0.976,173.48,0.037007,WH-SOUTH,115000,1700,1.5,1,0.0,1.0
2025-02-08,SKU-102302,North,PET,28.0,179.31,1,0,0,0.11,2025,2,1,6,5,2025-W06,1,119.39,197.26,77.87,0.394758,0.68,0.019256,0.987,394.52,0.081774,WH-NORTH,120000,1800,1.5,1,0.0,1.0
2024-11-10,SKU-102303,West,HOME,42.0,32.5,0,0,1,0.35,2024,11,4,45,6,2024-W45,1,85.74,189.02,103.28,0.546397,1.49,0.042192,0.954,378.04,0.058726,WH-WEST,110000,1680,1.5,1,0.0,1.0
2025-08-28,SKU-102304,West,ELECTRONICS,48.0,175.7,0,0,0,1.89,2025,8,3,35,3,2025-W35,0,50.98,190.65,139.67,0.732599,0.55,0.015574,0.959,381.3,0.034918,WH-WEST,110000,1680,1.5,1,0.0,1.0
2024-11-01,SKU-102305,North,TOYS,72.0,175.9,0,1,0,0.2,2024,11,4,44,4,2024-W44,0,14.98,175.66,160.68,0.914722,1.79,0.050687,0.972,351.32,0.01026,WH-NORTH,120000,1800,1.5,1,0.0,1.0
2025-05-14,SKU-102306,South,TOYS,56.0,32.52,0,0,0,-0.92,2025,5,2,20,2,2025-W20,0,22.32,198.29,175.97,0.887438,0.86,0.024353,0.968,396.58,0.015288,WH-SOUTH,115000,1700,1.5,1,0.0,1.0
2025-02-04,SKU-102307,South,BEAUTY,32.0,156.22,0,0,0,-0.4,2025,2,1,6,1,2025-W06,0,61.85,78.7,16.85,0.214104,0.76,0.021521,0.931,157.4,0.042363,WH-SOUTH,115000,1700,1.5,1,0.0,1.0
2025-02-24,SKU-102308,North,ELECTRONICS,34.0,131.58,1,0,0,1.54,2025,2,1,9,0,2025-W09,0,112.48,134.55,22.07,0.164028,0.33,0.009345,0.966,269.1,0.077041,WH-NORTH,120000,1800,1.5,1,0.0,1.0
2025-04-17,SKU-102309,South,HOME,29.0,84.22,0,0,0,0.59,2025,4,2,16,3,2025-W16,0,118.88,33.69,-85.19,-2.528644,0.21,0.005947,0.975,67.38,0.081425,WH-SOUTH,115000,1700,1.5,1,0.0,1.0
2025-01-02,SKU-102310,North,ELECTRONICS,50.0,173.95,0,0,0,0.71,2025,1,1,1,3,2025-W01,0,82.88,157.93,75.05,0.475211,0.66,0.018689,0.952,315.86,0.056767,WH-NORTH,120000,1800,1.5,1,0.0,1.0
2025-09-11,SKU-102311,East,KITCHEN,34.0,160.62,0,0,0,-0.16,2025,9,3,37,3,2025-W37,0,40.39,32.87,-7.52,-0.22878,0.64,0.018123,0.972,65.74,0.027664,WH-EAST,118000,1750,1.5,1,0.0,1.0
2025-09-25,SKU-102312,South,ELECTRONICS,24.0,151.94,0,0,0,0.18,2025,9,3,39,3,2025-W39,0,96.37,130.18,33.81,0.259717,0.12,0.003398,0.949,260.36,0.066007,WH-SOUTH,115000,1700,1.5,1,0.0,1.0
2025-08-20,SKU-102313,East,ELECTRONICS,76.0,44.2,0,0,0,-0.52,2025,8,3,34,2,2025-W34,0,47.52,108.9,61.38,0.563636,0.08,0.002265,0.975,217.8,0.032548,WH-EAST,118000,1750,1.5,1,0.0,1.0
2025-05-27,SKU-102314,East,PET,30.0,187.74,0,0,0,1.45,2025,5,2,22,1,2025-W22,0,68.29,97.95,29.66,0.302808,0.38,0.01076,0.978,195.9,0.046774,WH-EAST,118000,1750,1.5,1,0.0,1.0
2025-03-05,SKU-102315,North,KITCHEN,42.0,34.49,1,0,0,1.45,2025,3,1,10,2,2025-W10,0,38.64,161.51,122.87,0.760758,0.29,0.008212,0.933,323.02,0.026466,WH-NORTH,120000,1800,1.5,1,0.0,1.0
2025-07-11,SKU-102316,North,KITCHEN,63.0,129.48,0,0,0,-1.75,2025,7,3,28,4,2025-W28,0,30.06,129.52,99.46,0.767912,0.22,0.00623,0.931,259.04,0.020589,WH-NORTH,120000,1800,1.5,1,0.0,1.0
2025-07-08,SKU-102317,West,TOYS,49.0,130.0,0,0,0,0.3,2025,7,3,28,1,2025-W28,0,119.1,158.8,39.7,0.25,0.61,0.017273,0.973,317.6,0.081575,WH-WEST,110000,1680,1.5,1,0.0,1.0
2025-07-16,SKU-102318,North,PET,58.0,34.29,0,0,0,0.4,2025,7,3,29,2,2025-W29,0,39.01,44.01,5.0,0.113611,0.77,0.021804,0.983,88.02,0.026719,WH-NORTH,120000,1800,1.5,1,0.0,1.0
2025-06-24,SKU-102319,South,ELECTRONICS,28.0,122.23,0,0,0,0.1,2025,6,2,26,1,2025-W26,0,54.03,86.74,32.71,0.377104,0.58,0.016424,0.976,173.48,0.037007,WH-SOUTH,115000,1700,1.5,1,0.0,1.0
2025-07-05,SKU-102320,East,PET,35.0,124.4,0,0,0,-0.46,2025,7,3,27,5,2025-W27,1,119.39,197.26,77.87,0.394758,0.68,0.019256,0.987,394.52,0.081774,WH-EAST,118000,1750,1.5,1,0.0,1.0
2025-06-19,SKU-102321,South,HOME,56.0,148.91,0,0,0,2.05,2025,6,2,25,3,2025-W25,0,85.74,189.02,103.28,0.546397,1.49,0.042192,0.954,378.04,0.058726,WH-SOUTH,115000,1700,1.5,1,0.0,1.0
2025-08-03,SKU-102322,South,ELECTRONICS,48.0,82.67,0,0,1,-0.04,2025,8,3,31,6,2025-W31,1,50.98,190.65,139.67,0.732599,0.55,0.015574,0.959,381.3,0.034918,WH-SOUTH,115000,1700,1.5,1,0.0,1.0
2025-06-02,SKU-102323,West,TOYS,80.0,150.96,0,0,1,-0.01,2025,6,2,23,0,2025-W23,0,14.98,175.66,160.68,0.914722,1.79,0.050687,0.972,351.32,0.01026,WH-WEST,110000,1680,1.5,1,0.0,1.0
2025-09-21,SKU-102324,West,TOYS,39.0,31.15,0,0,0,-0.63,2025,9,3,38,6,2025-W38,1,22.32,198.29,175.97,0.887438,0.86,0.024353,0.968,396.58,0.015288,WH-WEST,110000,1680,1.5,1,0.0,1.0
2024-11-01,SKU-102325,South,BEAUTY,57.0,193.12,0,1,0,0.2,2024,11,4,44,4,2024-W44,0,61.85,78.7,16.85,0.214104,0.76,0.021521,0.931,157.4,0.042363,WH-SOUTH,115000,1700,1.5,1,0.0,1.0
2025-07-30,SKU-102326,North,ELECTRONICS,36.0,108.34,0,0,0,-0.39,2025,7,3,31,2,2025-W31,0,112.48,134.55,22.07,0.164028,0.33,0.009345,0.966,269.1,0.077041,WH-NORTH,120000,1800,1.5,1,0.0,1.0
2025-02-24,SKU-102327,South,HOME,40.0,121.38,1,0,0,1.54,2025,2,1,9,0,2025-W09,0,118.88,33.69,-85.19,-2.528644,0.21,0.005947,0.975,67.38,0.081425,WH-SOUTH,115000,1700,1.5,1,0.0,1.0
2025-09-19,SKU-102328,South,ELECTRONICS,48.0,174.09,0,0,0,-1.07,2025,9,3,38,4,2025-W38,0,82.88,157.93,75.05,0.475211,0.66,0.018689,0.952,315.86,0.056767,WH-SOUTH,115000,1700,1.5,1,0.0,1.0
2025-01-16,SKU-102329,East,KITCHEN,54.0,161.28,0,0,0,-0.49,2025,1,1,3,3,2025-W03,0,40.39,32.87,-7.52,-0.22878,0.64,0.018123,0.972,65.74,0.027664,WH-EAST,118000,1750,1.5,1,0.0,1.0
2025-07-14,SKU-102330,West,ELECTRONICS,60.0,192.21,0,0,0,-0.05,2025,7,3,29,0,2025-W29,0,96.37,130.18,33.81,0.259717,0.12,0.003398,0.949,260.36,0.066007,WH-WEST,110000,1680,1.5,1,0.0,1.0
2025-01-09,SKU-102331,North,ELECTRONICS,44.0,44.46,0,0,0,0.67,2025,1,1,2,3,2025-W02,0,47.52,108.9,61.38,0.563636,0.08,0.002265,0.975,217.8,0.032548,WH-NORTH,120000,1800,1.5,1,0.0,1.0
2025-02-21,SKU-102332,South,PET,28.0,184.1,1,0,0,-1.1,2025,2,1,8,4,2025-W08,0,68.29,97.95,29.66,0.302808,0.38,0.01076,0.978,195.9,0.046774,WH-SOUTH,115000,1700,1.5,1,0.0,1.0
2025-09-06,SKU-102333,East,KITCHEN,68.0,154.28,0,0,0,0.52,2025,9,3,36,5,2025-W36,1,38.64,161.51,122.87,0.760758,0.29,0.008212,0.933,323.02,0.026466,WH-EAST,118000,1750,1.5,1,0.0,1.0
2025-04-21,SKU-102334,South,KITCHEN,44.0,192.38,0,0,0,-1.56,2025,4,2,17,0,2025-W17,0,30.06,129.52,99.46,0.767912,0.22,0.00623,0.931,259.04,0.020589,WH-SOUTH,115000,1700,1.5,1,0.0,1.0
2024-12-07,SKU-102335,North,TOYS,55.0,44.49,0,0,0,0.51,2024,12,4,49,5,2024-W49,1,119.1,158.8,39.7,0.25,0.61,0.017273,0.973,317.6,0.081575,WH-NORTH,120000,1800,1.5,1,0.0,1.0
2025-01-10,SKU-102336,East,PET,29.0,123.96,0,0,0,-0.23,2025,1,1,2,4,2025-W02,0,39.01,44.01,5.0,0.113611,0.77,0.021804,0.983,88.02,0.026719,WH-EAST,118000,1750,1.5,1,0.0,1.0
2025-03-15,SKU-102337,East,ELECTRONICS,43.0,127.61,1,0,0,0.67,2025,3,1,11,5,2025-W11,1,54.03,86.74,32.71,0.377104,0.58,0.016424,0.976,173.48,0.037007,WH-EAST,118000,1750,1.5,1,0.0,1.0
2025-05-27,SKU-102338,North,PET,58.0,158.59,0,0,0,-0.47,2025,5,2,22,1,2025-W22,0,119.39,197.26,77.87,0.394758,0.68,0.019256,0.987,394.52,0.081774,WH-NORTH,120000,1800,1.5,1,0.0,1.0
2024-11-29,SKU-102339,North,HOME,57.0,196.63,0,0,0,1.94,2024,11,4,48,4,2024-W48,0,85.74,189.02,103.28,0.546397,1.49,0.042192,0.954,378.04,0.058726,WH-NORTH,120000,1800,1.5,1,0.0,1.0
2025-09-22,SKU-102340,West,ELECTRONICS,52.0,91.5,0,0,0,-0.63,2025,9,3,39,0,2025-W39,0,50.98,190.65,139.67,0.732599,0.55,0.015574,0.959,381.3,0.034918,WH-WEST,110000,1680,1.5,1,0.0,1.0
2025-04-22,SKU-102341,East,TOYS,25.0,182.61,0,0,0,-0.12,2025,4,2,17,1,2025-W17,0,14.98,175.66,160.68,0.914722,1.79,0.050687,0.972,351.32,0.01026,WH-EAST,118000,1750,1.5,1,0.0,1.0
2024-10-19,SKU-102342,South,TOYS,33.0,129.43,0,1,0,0.79,2024,10,4,42,5,2024-W42,1,22.32,198.29,175.97,0.887438,0.86,0.024353,0.968,396.58,0.015288,WH-SOUTH,115000,1700,1.5,1,0.0,1.0
2025-06-16,SKU-102343,North,BEAUTY,60.0,99.52,0,0,0,1.04,2025,6,2,25,0,2025-W25,0,61.85,78.7,16.85,0.214104,0.76,0.021521,0.931,157.4,0.042363,WH-NORTH,120000,1800,1.5,1,0.0,1.0
2025-04-04,SKU-102344,North,ELECTRONICS,62.0,200.77,1,0,0,0.37,2025,4,2,14,4,2025-W14,0,112.48,134.55,22.07,0.164028,0.33,0.009345,0.966,269.1,0.077041,WH-NORTH,120000,1800,1.5,1,0.0,1.0
2025-07-13,SKU-102345,North,HOME,24.0,160.01,0,0,0,-0.74,2025,7,3,28,6,2025-W28,1,118.88,33.69,-85.19,-2.528644,0.21,0.005947,0.975,67.38,0.081425,WH-NORTH,120000,1800,1.5,1,0.0,1.0
2025-03-26,SKU-102346,East,ELECTRONICS,37.0,134.69,1,0,0,-2.9,2025,3,1,13,2,2025-W13,0,82.88,157.93,75.05,0.475211,0.66,0.018689,0.952,315.86,0.056767,WH-EAST,118000,1750,1.5,1,0.0,1.0
2025-06-03,SKU-102347,South,KITCHEN,68.0,190.03,0,0,1,-0.01,2025,6,2,23,1,2025-W23,0,40.39,32.87,-7.52,-0.22878,0.64,0.018123,0.972,65.74,0.027664,WH-SOUTH,115000,1700,1.5,1,0.0,1.0
2025-06-30,SKU-102348,North,ELECTRONICS,31.0,83.0,0,0,0,1.23,2025,6,2,27,0,2025-W27,0,96.37,130.18,33.81,0.259717,0.12,0.003398,0.949,260.36,0.066007,WH-NORTH,120000,1800,1.5,1,0.0,1.0
2024-12-05,SKU-102349,East,ELECTRONICS,46.0,174.86,0,0,0,-2.08,2024,12,4,49,3,2024-W49,0,47.52,108.9,61.38,0.563636,0.08,0.002265,0.975,217.8,0.032548,WH-EAST,118000,1750,1.5,1,0.0,1.0
2025-06-10,SKU-102350,South,PET,40.0,166.33,0,0,0,1.6,2025,6,2,24,1,2025-W24,0,68.29,97.95,29.66,0.302808,0.38,0.01076,0.978,195.9,0.046774,WH-SOUTH,115000,1700,1.5,1,0.0,1.0
2025-05-02,SKU-102351,South,KITCHEN,50.0,149.12,0,0,0,0.17,2025,5,2,18,4,2025-W18,0,38.64,161.51,122.87,0.760758,0.29,0.008212,0.933,323.02,0.026466,WH-SOUTH,115000,1700,1.5,1,0.0,1.0
2025-01-13,SKU-102352,East,KITCHEN,29.0,184.03,0,0,0,1.67,2025,1,1,3,0,2025-W03,0,30.06,129.52,99.46,0.767912,0.22,0.00623,0.931,259.04,0.020589,WH-EAST,118000,1750,1.5,1,0.0,1.0
2025-02-15,SKU-102353,North,TOYS,62.0,43.53,1,0,0,0.07,2025,2,1,7,5,2025-W07,1,119.1,158.8,39.7,0.25,0.61,0.017273,0.973,317.6,0.081575,WH-NORTH,120000,1800,1.5,1,0.0,1.0
2025-05-09,SKU-102354,East,PET,89.0,169.58,0,0,1,-1.33,2025,5,2,19,4,2025-W19,0,39.01,44.01,5.0,0.113611,0.77,0.021804,0.983,88.02,0.026719,WH-EAST,118000,1750,1.5,1,0.0,1.0
2025-05-02,SKU-102355,East,ELECTRONICS,27.0,108.87,0,0,0,-0.01,2025,5,2,18,4,2025-W18,0,54.03,86.74,32.71,0.377104,0.58,0.016424,0.976,173.48,0.037007,WH-EAST,118000,1750,1.5,1,0.0,1.0
2025-06-02,SKU-102356,North,PET,38.0,132.29,0,0,0,1.45,2025,6,2,23,0,2025-W23,0,119.39,197.26,77.87,0.394758,0.68,0.019256,0.987,394.52,0.081774,WH-NORTH,120000,1800,1.5,1,0.0,1.0
2025-09-22,SKU-102357,South,HOME,52.0,191.36,0,0,1,0.11,2025,9,3,39,0,2025-W39,0,85.74,189.02,103.28,0.546397,1.49,0.042192,0.954,378.04,0.058726,WH-SOUTH,115000,1700,1.5,1,0.0,1.0
2025-02-03,SKU-102358,West,ELECTRONICS,35.0,190.01,0,0,0,1.28,2025,2,1,6,0,2025-W06,0,50.98,190.65,139.67,0.732599,0.55,0.015574,0.959,381.3,0.034918,WH-WEST,110000,1680,1.5,1,0.0,1.0
2025-07-03,SKU-102359,West,TOYS,38.0,148.37,0,0,1,-0.59,2025,7,3,27,3,2025-W27,0,14.98,175.66,160.68,0.914722,1.79,0.050687,0.972,351.32,0.01026,WH-WEST,110000,1680,1.5,1,0.0,1.0
2025-04-01,SKU-102360,East,TOYS,49.0,32.59,1,0,0,0.18,2025,4,2,14,1,2025-W14,0,22.32,198.29,175.97,0.887438,0.86,0.024353,0.968,396.58,0.015288,WH-EAST,118000,1750,1.5,1,0.0,1.0
2025-09-25,SKU-102361,West,BEAUTY,47.0,175.31,0,0,0,-0.8,2025,9,3,39,3,2025-W39,0,61.85,78.7,16.85,0.214104,0.76,0.021521,0.931,157.4,0.042363,WH-WEST,110000,1680,1.5,1,0.0,1.0
2025-01-08,SKU-102362,North,ELECTRONICS,31.0,193.39,0,0,0,-0.2,2025,1,1,2,2,2025-W02,0,112.48,134.55,22.07,0.164028,0.33,0.009345,0.966,269.1,0.077041,WH-NORTH,120000,1800,1.5,1,0.0,1.0
2025-05-27,SKU-102363,South,HOME,71.0,73.27,0,0,0,0.64,2025,5,2,22,1,2025-W22,0,118.88,33.69,-85.19,-2.528644,0.21,0.005947,0.975,67.38,0.081425,WH-SOUTH,115000,1700,1.5,1,0.0,1.0
2025-09-02,SKU-102364,South,ELECTRONICS,44.0,122.58,0,0,0,-0.56,2025,9,3,36,1,2025-W36,0,82.88,157.93,75.05,0.475211,0.66,0.018689,0.952,315.86,0.056767,WH-SOUTH,115000,1700,1.5,1,0.0,1.0
2025-07-31,SKU-102365,East,KITCHEN,81.0,189.4,0,0,0,1.47,2025,7,3,31,3,2025-W31,0,40.39,32.87,-7.52,-0.22878,0.64,0.018123,0.972,65.74,0.027664,WH-EAST,118000,1750,1.5,1,0.0,1.0
2025-06-20,SKU-102366,South,ELECTRONICS,47.0,33.82,0,0,0,0.6,2025,6,2,25,4,2025-W25,0,96.37,130.18,33.81,0.259717,0.12,0.003398,0.949,260.36,0.066007,WH-SOUTH,115000,1700,1.5,1,0.0,1.0
2025-01-04,SKU-102367,West,ELECTRONICS,26.0,104.47,0,0,0,0.71,2025,1,1,1,5,2025-W01,1,47.52,108.9,61.38,0.563636,0.08,0.002265,0.975,217.8,0.032548,WH-WEST,110000,1680,1.5,1,0.0,1.0
2024-10-29,SKU-102368,East,PET,74.0,44.94,0,1,1,1.77,2024,10,4,44,1,2024-W44,0,68.29,97.95,29.66,0.302808,0.38,0.01076,0.978,195.9,0.046774,WH-EAST,118000,1750,1.5,1,0.0,1.0
2024-10-19,SKU-102369,West,KITCHEN,40.0,30.28,0,1,0,3.32,2024,10,4,42,5,2024-W42,1,38.64,161.51,122.87,0.760758,0.29,0.008212,0.933,323.02,0.026466,WH-WEST,110000,1680,1.5,1,0.0,1.0
2025-09-04,SKU-102370,East,KITCHEN,66.0,43.39,0,0,0,1.3,2025,9,3,36,3,2025-W36,0,30.06,129.52,99.46,0.767912,0.22,0.00623,0.931,259.04,0.020589,WH-EAST,118000,1750,1.5,1,0.0,1.0
2025-07-26,SKU-102371,East,TOYS,74.0,186.05,0,0,0,0.45,2025,7,3,30,5,2025-W30,1,119.1,158.8,39.7,0.25,0.61,0.017273,0.973,317.6,0.081575,WH-EAST,118000,1750,1.5,1,0.0,1.0
2025-09-18,SKU-102372,East,PET,33.0,128.16,0,0,0,-0.44,2025,9,3,38,3,2025-W38,0,39.01,44.01,5.0,0.113611,0.77,0.021804,0.983,88.02,0.026719,WH-EAST,118000,1750,1.5,1,0.0,1.0
2025-05-08,SKU-102373,South,ELECTRONICS,34.0,33.13,0,0,0,-1.41,2025,5,2,19,3,2025-W19,0,54.03,86.74,32.71,0.377104,0.58,0.016424,0.976,173.48,0.037007,WH-SOUTH,115000,1700,1.5,1,0.0,1.0
2025-06-05,SKU-102374,East,PET,66.0,95.0,0,0,0,0.76,2025,6,2,23,3,2025-W23,0,119.39,197.26,77.87,0.394758,0.68,0.019256,0.987,394.52,0.081774,WH-EAST,118000,1750,1.5,1,0.0,1.0
2025-03-18,SKU-102375,North,HOME,28.0,154.78,1,0,0,0.44,2025,3,1,12,1,2025-W12,0,85.74,189.02,103.28,0.546397,1.49,0.042192,0.954,378.04,0.058726,WH-NORTH,120000,1800,1.5,1,0.0,1.0
2025-07-15,SKU-102376,North,ELECTRONICS,54.0,30.88,0,0,0,-0.74,2025,7,3,29,1,2025-W29,0,50.98,190.65,139.67,0.732599,0.55,0.015574,0.959,381.3,0.034918,WH-NORTH,120000,1800,1.5,1,0.0,1.0
2025-09-13,SKU-102377,South,TOYS,32.0,125.89,0,0,0,0.98,2025,9,3,37,5,2025-W37,1,14.98,175.66,160.68,0.914722,1.79,0.050687,0.972,351.32,0.01026,WH-SOUTH,115000,1700,1.5,1,0.0,1.0
2025-06-14,SKU-102378,West,TOYS,34.0,162.96,0,0,0,0.46,2025,6,2,24,5,2025-W24,1,22.32,198.29,175.97,0.887438,0.86,0.024353,0.968,396.58,0.015288,WH-WEST,110000,1680,1.5,1,0.0,1.0
2025-04-05,SKU-102379,East,BEAUTY,46.0,190.93,1,0,1,-1.26,2025,4,2,14,5,2025-W14,1,61.85,78.7,16.85,0.214104,0.76,0.021521,0.931,157.4,0.042363,WH-EAST,118000,1750,1.5,1,0.0,1.0
2025-01-19,SKU-102380,East,ELECTRONICS,21.0,125.91,0,0,0,-0.49,2025,1,1,3,6,2025-W03,1,112.48,134.55,22.07,0.164028,0.33,0.009345,0.966,269.1,0.077041,WH-EAST,118000,1750,1.5,1,0.0,1.0
2024-12-16,SKU-102381,South,HOME,29.0,41.92,0,0,0,0.28,2024,12,4,51,0,2024-W51,0,118.88,33.69,-85.19,-2.528644,0.21,0.005947,0.975,67.38,0.081425,WH-SOUTH,115000,1700,1.5,1,0.0,1.0
2024-11-10,SKU-102382,West,ELECTRONICS,37.0,132.37,0,0,0,0.35,2024,11,4,45,6,2024-W45,1,82.88,157.93,75.05,0.475211,0.66,0.018689,0.952,315.86,0.056767,WH-WEST,110000,1680,1.5,1,0.0,1.0
2025-05-18,SKU-102383,West,KITCHEN,60.0,96.82,0,0,0,0.69,2025,5,2,20,6,2025-W20,1,40.39,32.87,-7.52,-0.22878,0.64,0.018123,0.972,65.74,0.027664,WH-WEST,110000,1680,1.5,1,0.0,1.0
2025-09-06,SKU-102384,East,ELECTRONICS,32.0,180.14,0,0,0,0.55,2025,9,3,36,5,2025-W36,1,96.37,130.18,33.81,0.259717,0.12,0.003398,0.949,260.36,0.066007,WH-EAST,118000,1750,1.5,1,0.0,1.0
2025-01-05,SKU-102385,North,ELECTRONICS,22.0,84.5,0,0,0,0.71,2025,1,1,1,6,2025-W01,1,47.52,108.9,61.38,0.563636,0.08,0.002265,0.975,217.8,0.032548,WH-NORTH,120000,1800,1.5,1,0.0,1.0
2025-05-11,SKU-102386,North,PET,43.0,161.1,0,0,0,0.48,2025,5,2,19,6,2025-W19,1,68.29,97.95,29.66,0.302808,0.38,0.01076,0.978,195.9,0.046774,WH-NORTH,120000,1800,1.5,1,0.0,1.0
2025-01-24,SKU-102387,South,KITCHEN,23.0,107.12,0,0,0,1.02,2025,1,1,4,4,2025-W04,0,38.64,161.51,122.87,0.760758,0.29,0.008212,0.933,323.02,0.026466,WH-SOUTH,115000,1700,1.5,1,0.0,1.0
2025-01-10,SKU-102388,South,KITCHEN,48.0,41.72,0,0,0,1.31,2025,1,1,2,4,2025-W02,0,30.06,129.52,99.46,0.767912,0.22,0.00623,0.931,259.04,0.020589,WH-SOUTH,115000,1700,1.5,1,0.0,1.0
2025-06-23,SKU-102389,South,TOYS,61.0,174.53,0,0,0,0.01,2025,6,2,26,0,2025-W26,0,119.1,158.8,39.7,0.25,0.61,0.017273,0.973,317.6,0.081575,WH-SOUTH,115000,1700,1.5,1,0.0,1.0
2024-12-29,SKU-102390,East,PET,46.0,41.27,0,0,0,1.69,2024,12,4,52,6,2024-W52,1,39.01,44.01,5.0,0.113611,0.77,0.021804,0.983,88.02,0.026719,WH-EAST,118000,1750,1.5,1,0.0,1.0
2025-02-12,SKU-102391,South,ELECTRONICS,24.0,100.7,1,0,0,0.11,2025,2,1,7,2,2025-W07,0,54.03,86.74,32.71,0.377104,0.58,0.016424,0.976,173.48,0.037007,WH-SOUTH,115000,1700,1.5,1,0.0,1.0
2025-01-03,SKU-102392,South,PET,27.0,44.35,0,0,0,-0.41,2025,1,1,1,4,2025-W01,0,119.39,197.26,77.87,0.394758,0.68,0.019256,0.987,394.52,0.081774,WH-SOUTH,115000,1700,1.5,1,0.0,1.0
2025-02-01,SKU-102393,West,HOME,34.0,131.13,0,0,0,1.29,2025,2,1,5,5,2025-W05,1,85.74,189.02,103.28,0.546397,1.49,0.042192,0.954,378.04,0.058726,WH-WEST,110000,1680,1.5,1,0.0,1.0
2025-02-13,SKU-102394,North,ELECTRONICS,30.0,87.71,1,0,0,0.88,2025,2,1,7,3,2025-W07,0,50.98,190.65,139.67,0.732599,0.55,0.015574,0.959,381.3,0.034918,WH-NORTH,120000,1800,1.5,1,0.0,1.0
2025-06-01,SKU-102395,South,TOYS,50.0,169.74,0,0,0,-1.37,2025,6,2,22,6,2025-W22,1,14.98,175.66,160.68,0.914722,1.79,0.050687,0.972,351.32,0.01026,WH-SOUTH,115000,1700,1.5,1,0.0,1.0
2025-07-28,SKU-102396,East,TOYS,39.0,109.5,0,0,0,-0.51,2025,7,3,31,0,2025-W31,0,22.32,198.29,175.97,0.887438,0.86,0.024353,0.968,396.58,0.015288,WH-EAST,118000,1750,1.5,1,0.0,1.0
2025-03-01,SKU-102397,East,BEAUTY,27.0,123.01,1,0,0,0.37,2025,3,1,9,5,2025-W09,1,61.85,78.7,16.85,0.214104,0.76,0.021521,0.931,157.4,0.042363,WH-EAST,118000,1750,1.5,1,0.0,1.0
2025-04-06,SKU-102398,East,ELECTRONICS,32.0,108.81,1,0,0,0.37,2025,4,2,14,6,2025-W14,1,112.48,134.55,22.07,0.164028,0.33,0.009345,0.966,269.1,0.077041,WH-EAST,118000,1750,1.5,1,0.0,1.0
2024-11-18,SKU-102399,South,HOME,40.0,160.63,0,0,0,-0.15,2024,11,4,47,0,2024-W47,0,118.88,33.69,-85.19,-2.528644,0.21,0.005947,0.975,67.38,0.081425,WH-SOUTH,115000,1700,1.5,1,0.0,1.0
2025-01-22,SKU-102400,West,ELECTRONICS,33.0,33.76,0,0,0,-0.5,2025,1,1,4,2,2025-W04,0,82.88,157.93,75.05,0.475211,0.66,0.018689,0.952,315.86,0.056767,WH-WEST,110000,1680,1.5,1,0.0,1.0
2025-09-27,SKU-102401,East,KITCHEN,72.0,189.14,0,0,0,-0.8,2025,9,3,39,5,2025-W39,1,40.39,32.87,-7.52,-0.22878,0.64,0.018123,0.972,65.74,0.027664,WH-EAST,118000,1750,1.5,1,0.0,1.0
2025-02-24,SKU-102402,East,ELECTRONICS,28.0,84.25,1,0,0,-1.1,2025,2,1,9,0,2025-W09,0,96.37,130.18,33.81,0.259717,0.12,0.003398,0.949,260.36,0.066007,WH-EAST,118000,1750,1.5,1,0.0,1.0
2024-11-07,SKU-102403,West,ELECTRONICS,52.0,203.81,0,1,0,-1.09,2024,11,4,45,3,2024-W45,0,47.52,108.9,61.38,0.563636,0.08,0.002265,0.975,217.8,0.032548,WH-WEST,110000,1680,1.5,1,0.0,1.0
2024-11-13,SKU-102404,East,PET,48.0,176.57,0,0,0,0.48,2024,11,4,46,2,2024-W46,0,68.29,97.95,29.66,0.302808,0.38,0.01076,0.978,195.9,0.046774,WH-EAST,118000,1750,1.5,1,0.0,1.0
2025-04-14,SKU-102405,West,KITCHEN,28.0,191.03,0,0,0,-0.15,2025,4,2,16,0,2025-W16,0,38.64,161.51,122.87,0.760758,0.29,0.008212,0.933,323.02,0.026466,WH-WEST,110000,1680,1.5,1,0.0,1.0
