year_week,region,category,total_units,avg_price_usd,holiday_peak_flag,prime_event_flag,marketing_push_flag,weather_disruption,year,month,quarter,week_number,week_start,avg_unit_cost_usd,avg_selling_price_usd,avg_cube_ft,avg_gross_margin_usd,avg_margin_pct,avg_holding_cost_daily,avg_stockout_penalty,avg_volume_m3,home_warehouse_id,home_wh_capacity,home_wh_fixed_cost,home_ship_cost,home_lead_time,home_distance_km,home_lane_efficiency,carbon_distance_km,carbon_weight_tonnes,carbon_kg_per_unit,lag_1_week_demand,lag_2_week_demand,lag_4_week_demand,rolling_4wk_mean,rolling_4wk_std,demand_trend,weeks_since_epoch,is_q4,region_demand_rank,category_velocity
2024-W33,South,HOME,28.0,151.25,0,1,0,0.2013095238095238,2024,8,3,33,2024-08-12,102.33985585585584,111.21506306306307,0.8488468468468469,8.87520720720721,-0.9938938072072073,0.07009594954954955,222.43012612612614,0.024036846846846847,WH-SOUTH,115000,1700,1.5,1,500,1.0,500,0.004807369369369369,0.149028,68.0,29.0,,42.333333333333336,22.233608194203057,,6,0,11,0.033694
2024-W35,South,HOME,76.0,109.885,0,1,1,0.3224047619047619,2024,9,3,35,2024-08-26,102.33985585585584,111.21506306306307,0.8488468468468469,8.87520720720721,-0.9938938072072073,0.07009594954954955,222.43012612612614,0.024036846846846847,WH-SOUTH,115000,1700,1.5,1,500,1.0,500,0.004807369369369369,0.149028,28.0,68.0,30.0,38.75,19.517086531208154,-2.0,8,0,5,0.067316
2024-W38,South,HOME,47.0,125.61,0,1,1,0.22066666666666662,2024,9,3,38,2024-09-16,102.33985585585584,111.21506306306307,0.8488468468468469,8.87520720720721,-0.9938938072072073,0.07009594954954955,222.43012612612614,0.024036846846846847,WH-SOUTH,115000,1700,1.5,1,500,1.0,500,0.004807369369369369,0.149028,76.0,28.0,29.0,50.25,25.329495323305068,47.0,11,0,13,0.026796
2024-W39,South,HOME,76.0,149.99,0,1,1,0.2396190476190476,2024,9,3,39,2024-09-23,102.33985585585584,111.21506306306307,0.8488468468468469,8.87520720720721,-0.9938938072072073,0.07009594954954955,222.43012612612614,0.024036846846846847,WH-SOUTH,115000,1700,1.5,1,500,1.0,500,0.004807369369369369,0.149028,47.0,76.0,68.0,54.75,21.623675296612582,-21.0,12,0,6,0.051877
2024-W40,South,HOME,85.0,101.605,0,1,1,0.08741496598639453,2024,10,4,40,2024-09-30,102.33985585585584,111.21506306306307,0.8488468468468469,8.87520720720721,-0.9938938072072073,0.07009594954954955,222.43012612612614,0.024036846846846847,WH-SOUTH,115000,1700,1.5,1,500,1.0,500,0.004807369369369369,0.149028,76.0,47.0,28.0,56.75,23.542514733987105,48.0,13,1,9,0.045358
2024-W41,South,HOME,35.0,33.73,0,1,1,0.24972789115646257,2024,10,4,41,2024-10-07,102.33985585585584,111.21506306306307,0.8488468468468469,8.87520720720721,-0.9938938072072073,0.07009594954954955,222.43012612612614,0.024036846846846847,WH-SOUTH,115000,1700,1.5,1,500,1.0,500,0.004807369369369369,0.149028,85.0,76.0,76.0,71.0,16.55294535724685,9.0,14,1,19,0.014805
2024-W43,South,HOME,19.0,134.31,0,1,1,0.23497448979591834,2024,10,4,43,2024-10-21,102.33985585585584,111.21506306306307,0.8488468468468469,8.87520720720721,-0.9938938072072073,0.07009594954954955,222.43012612612614,0.024036846846846847,WH-SOUTH,115000,1700,1.5,1,500,1.0,500,0.004807369369369369,0.149028,35.0,85.0,47.0,60.75,23.613202521753234,-12.0,16,1,21,0.009439
2024-W46,South,HOME,33.0,120.27,1,1,0,0.1418820861678005,2024,11,4,46,2024-11-11,102.33985585585584,111.21506306306307,0.8488468468468469,8.87520720720721,-0.9938938072072073,0.07009594954954955,222.43012612612614,0.024036846846846847,WH-SOUTH,115000,1700,1.5,1,500,1.0,500,0.004807369369369369,0.149028,19.0,35.0,76.0,53.75,31.784430150625635,-57.0,19,1,16,0.012567
2024-W47,South,HOME,40.0,160.63,1,1,1,0.23024999999999998,2024,11,4,47,2024-11-18,102.33985585585584,111.21506306306307,0.8488468468468469,8.87520720720721,-0.9938938072072073,0.07009594954954955,222.43012612612614,0.024036846846846847,WH-SOUTH,115000,1700,1.5,1,500,1.0,500,0.004807369369369369,0.149028,33.0,19.0,85.0,43.0,28.89059824002727,-52.0,20,1,20,0.015157
2024-W48,South,HOME,75.0,104.94,1,1,1,0.17051298701298706,2024,11,4,48,2024-11-25,102.33985585585584,111.21506306306307,0.8488468468468469,8.87520720720721,-0.9938938072072073,0.07009594954954955,222.43012612612614,0.024036846846846847,WH-SOUTH,115000,1700,1.5,1,500,1.0,500,0.004807369369369369,0.149028,40.0,33.0,35.0,31.75,8.995369179009097,5.0,21,1,15,0.033393
2024-W49,South,HOME,160.0,111.42,1,1,1,0.23797979797979796,2024,12,4,49,2024-12-02,102.33985585585584,111.21506306306307,0.8488468468468469,8.87520720720721,-0.9938938072072073,0.07009594954954955,222.43012612612614,0.024036846846846847,WH-SOUTH,115000,1700,1.5,1,500,1.0,500,0.004807369369369369,0.149028,75.0,40.0,19.0,41.75,23.824007499439162,56.0,22,1,9,0.048662
2024-W50,South,HOME,72.0,111.195,1,1,1,0.17953463203463202,2024,12,4,50,2024-12-09,102.33985585585584,111.21506306306307,0.8488468468468469,8.87520720720721,-0.9938938072072073,0.07009594954954955,222.43012612612614,0.024036846846846847,WH-SOUTH,115000,1700,1.5,1,500,1.0,500,0.004807369369369369,0.149028,160.0,75.0,33.0,77.0,58.30380204869433,127.0,23,1,14,0.024913
2024-W51,South,HOME,96.0,106.22000000000001,1,1,1,0.08586507936507935,2024,12,4,51,2024-12-16,102.33985585585584,111.21506306306307,0.8488468468468469,8.87520720720721,-0.9938938072072073,0.07009594954954955,222.43012612612614,0.024036846846846847,WH-SOUTH,115000,1700,1.5,1,500,1.0,500,0.004807369369369369,0.149028,72.0,160.0,40.0,86.75,51.337932694386254,32.0,24,1,12,0.033484
2024-W52,South,HOME,172.0,128.72,1,1,1,0.1892380952380952,2024,12,4,52,2024-12-23,102.33985585585584,111.21506306306307,0.8488468468468469,8.87520720720721,-0.9938938072072073,0.07009594954954955,222.43012612612614,0.024036846846846847,WH-SOUTH,115000,1700,1.5,1,500,1.0,500,0.004807369369369369,0.149028,96.0,72.0,75.0,100.75,40.917600125129525,21.0,25,1,7,0.060756
2025-W01,South,HOME,164.0,98.97500000000001,1,1,1,0.04426373626373625,2025,1,1,1,2024-12-30,102.33985585585584,111.21506306306307,0.8488468468468469,8.87520720720721,-0.9938938072072073,0.07009594954954955,222.43012612612614,0.024036846846846847,WH-SOUTH,115000,1700,1.5,1,500,1.0,500,0.004807369369369369,0.149028,172.0,96.0,160.0,125.0,48.59355238437846,12.0,26,0,10,0.045179
2025-W02,South,HOME,50.0,112.16999999999999,1,1,1,0.24195304695304692,2025,1,1,2,2025-01-06,102.33985585585584,111.21506306306307,0.8488468468468469,8.87520720720721,-0.9938938072072073,0.07009594954954955,222.43012612612614,0.024036846846846847,WH-SOUTH,115000,1700,1.5,1,500,1.0,500,0.004807369369369369,0.149028,164.0,172.0,72.0,126.0,49.58494395143214,92.0,27,0,18,0.013001
2025-W03,South,HOME,124.0,159.8625,1,1,1,0.03699443413729127,2025,1,1,3,2025-01-13,102.33985585585584,111.21506306306307,0.8488468468468469,8.87520720720721,-0.9938938072072073,0.07009594954954955,222.43012612612614,0.024036846846846847,WH-SOUTH,115000,1700,1.5,1,500,1.0,500,0.004807369369369369,0.149028,50.0,164.0,96.0,120.5,58.066054340437724,-46.0,28,0,12,0.035449
2025-W04,South,HOME,29.0,103.72,1,1,1,0.1810111317254174,2025,1,1,4,2025-01-20,102.33985585585584,111.21506306306307,0.8488468468468469,8.87520720720721,-0.9938938072072073,0.07009594954954955,222.43012612612614,0.024036846846846847,WH-SOUTH,115000,1700,1.5,1,500,1.0,500,0.004807369369369369,0.149028,124.0,50.0,172.0,127.5,55.77036249956901,-48.0,29,0,23,0.007825
2025-W05,South,HOME,105.0,131.85500000000002,1,1,1,0.040238095238095246,2025,2,1,5,2025-01-27,102.33985585585584,111.21506306306307,0.8488468468468469,8.87520720720721,-0.9938938072072073,0.07009594954954955,222.43012612612614,0.024036846846846847,WH-SOUTH,115000,1700,1.5,1,500,1.0,500,0.004807369369369369,0.149028,29.0,124.0,164.0,91.75,63.08922253443927,-135.0,30,0,17,0.022143
2025-W06,South,HOME,111.0,117.51333333333334,1,1,1,0.16020408163265307,2025,2,1,6,2025-02-03,102.33985585585584,111.21506306306307,0.8488468468468469,8.87520720720721,-0.9938938072072073,0.07009594954954955,222.43012612612614,0.024036846846846847,WH-SOUTH,115000,1700,1.5,1,500,1.0,500,0.004807369369369369,0.149028,105.0,29.0,50.0,77.0,44.81815108487483,55.0,31,0,14,0.03176
2025-W07,South,HOME,44.0,162.51,1,1,1,0.09115027829313546,2025,2,1,7,2025-02-10,102.33985585585584,111.21506306306307,0.8488468468468469,8.87520720720721,-0.9938938072072073,0.07009594954954955,222.43012612612614,0.024036846846846847,WH-SOUTH,115000,1700,1.5,1,500,1.0,500,0.004807369369369369,0.149028,111.0,105.0,124.0,92.25,42.90590479953391,-13.0,32,0,20,0.013233
2025-W08,South,HOME,103.0,85.75999999999999,1,0,1,0.19218923933209647,2025,2,1,8,2025-02-17,102.33985585585584,111.21506306306307,0.8488468468468469,8.87520720720721,-0.9938938072072073,0.07009594954954955,222.43012612612614,0.024036846846846847,WH-SOUTH,115000,1700,1.5,1,500,1.0,500,0.004807369369369369,0.149028,44.0,111.0,29.0,72.25,41.80410665632425,15.0,33,0,14,0.027321
2025-W09,South,HOME,146.0,115.2075,1,0,1,0.13747835497835498,2025,2,1,9,2025-02-24,102.33985585585584,111.21506306306307,0.8488468468468469,8.87520720720721,-0.9938938072072073,0.07009594954954955,222.43012612612614,0.024036846846846847,WH-SOUTH,115000,1700,1.5,1,500,1.0,500,0.004807369369369369,0.149028,103.0,44.0,105.0,90.75,31.35150182473986,-2.0,34,0,11,0.040298
2025-W10,South,HOME,50.0,129.815,1,0,1,0.13541743970315395,2025,3,1,10,2025-03-03,102.33985585585584,111.21506306306307,0.8488468468468469,8.87520720720721,-0.9938938072072073,0.07009594954954955,222.43012612612614,0.024036846846846847,WH-SOUTH,115000,1700,1.5,1,500,1.0,500,0.004807369369369369,0.149028,146.0,103.0,111.0,101.0,42.339894504670966,35.0,35,0,20,0.014002
2025-W11,South,HOME,76.0,155.245,1,0,1,0.23288497217068646,2025,3,1,11,2025-03-10,102.33985585585584,111.21506306306307,0.8488468468468469,8.87520720720721,-0.9938938072072073,0.07009594954954955,222.43012612612614,0.024036846846846847,WH-SOUTH,115000,1700,1.5,1,500,1.0,500,0.004807369369369369,0.149028,50.0,146.0,44.0,85.75,48.12743500333256,6.0,36,0,18,0.021542
2025-W12,South,HOME,118.0,136.10750000000002,1,0,1,0.11504483611626469,2025,3,1,12,2025-03-17,102.33985585585584,111.21506306306307,0.8488468468468469,8.87520720720721,-0.9938938072072073,0.07009594954954955,222.43012612612614,0.024036846846846847,WH-SOUTH,115000,1700,1.5,1,500,1.0,500,0.004807369369369369,0.149028,76.0,50.0,103.0,93.75,41.00711320409342,-27.0,37,0,13,0.031576
2025-W13,South,HOME,118.0,61.080000000000005,1,0,1,0.21243970315398886,2025,3,1,13,2025-03-24,102.33985585585584,111.21506306306307,0.8488468468468469,8.87520720720721,-0.9938938072072073,0.07009594954954955,222.43012612612614,0.024036846846846847,WH-SOUTH,115000,1700,1.5,1,500,1.0,500,0.004807369369369369,0.149028,118.0,76.0,146.0,97.5,42.782395133200914,-28.0,38,0,12,0.031458
2025-W14,South,HOME,152.0,96.2525,1,0,1,0.07522263450834879,2025,4,2,14,2025-03-31,102.33985585585584,111.21506306306307,0.8488468468468469,8.87520720720721,-0.9938938072072073,0.07009594954954955,222.43012612612614,0.024036846846846847,WH-SOUTH,115000,1700,1.5,1,500,1.0,500,0.004807369369369369,0.149028,118.0,118.0,50.0,90.5,33.48133808556641,68.0,39,0,16,0.029589
2025-W15,South,HOME,73.0,172.64,1,0,1,0.2589053803339517,2025,4,2,15,2025-04-07,102.33985585585584,111.21506306306307,0.8488468468468469,8.87520720720721,-0.9938938072072073,0.07009594954954955,222.43012612612614,0.024036846846846847,WH-SOUTH,115000,1700,1.5,1,500,1.0,500,0.004807369369369369,0.149028,152.0,118.0,76.0,116.0,31.112698372208087,76.0,40,0,20,0.014733
2025-W16,South,HOME,180.0,101.36600000000001,1,0,1,0.008316326530612253,2025,4,2,16,2025-04-14,102.33985585585584,111.21506306306307,0.8488468468468469,8.87520720720721,-0.9938938072072073,0.07009594954954955,222.43012612612614,0.024036846846846847,WH-SOUTH,115000,1700,1.5,1,500,1.0,500,0.004807369369369369,0.149028,73.0,152.0,118.0,115.25,32.407560846197605,-45.0,41,0,9,0.045489
2025-W17,South,HOME,76.0,118.66,1,0,1,0.2551298701298701,2025,4,2,17,2025-04-21,102.33985585585584,111.21506306306307,0.8488468468468469,8.87520720720721,-0.9938938072072073,0.07009594954954955,222.43012612612614,0.024036846846846847,WH-SOUTH,115000,1700,1.5,1,500,1.0,500,0.004807369369369369,0.149028,180.0,73.0,118.0,130.75,46.09681840069514,62.0,42,0,16,0.016851
2025-W18,South,HOME,217.0,98.252,1,0,0,0.030640074211502773,2025,4,2,18,2025-04-28,102.33985585585584,111.21506306306307,0.8488468468468469,8.87520720720721,-0.9938938072072073,0.07009594954954955,222.43012612612614,0.024036846846846847,WH-SOUTH,115000,1700,1.5,1,500,1.0,500,0.004807369369369369,0.149028,76.0,180.0,152.0,120.25,54.06400527769531,-76.0,43,0,8,0.049374
2025-W19,South,HOME,134.0,112.55333333333333,1,0,1,0.24707792207792206,2025,5,2,19,2025-05-05,102.33985585585584,111.21506306306307,0.8488468468468469,8.87520720720721,-0.9938938072072073,0.07009594954954955,222.43012612612614,0.024036846846846847,WH-SOUTH,115000,1700,1.5,1,500,1.0,500,0.004807369369369369,0.149028,217.0,76.0,73.0,136.5,73.1778655059028,144.0,44,0,13,0.027482
2025-W20,South,HOME,186.0,129.5975,1,0,1,0.1257235621521336,2025,5,2,20,2025-05-12,102.33985585585584,111.21506306306307,0.8488468468468469,8.87520720720721,-0.9938938072072073,0.07009594954954955,222.43012612612614,0.024036846846846847,WH-SOUTH,115000,1700,1.5,1,500,1.0,500,0.004807369369369369,0.149028,134.0,217.0,180.0,151.75,60.85159543238507,-46.0,45,0,9,0.044626
2025-W21,South,HOME,152.0,138.2325,1,0,1,0.22478664192949904,2025,5,2,21,2025-05-19,102.33985585585584,111.21506306306307,0.8488468468468469,8.87520720720721,-0.9938938072072073,0.07009594954954955,222.43012612612614,0.024036846846846847,WH-SOUTH,115000,1700,1.5,1,500,1.0,500,0.004807369369369369,0.149028,186.0,134.0,76.0,153.25,61.845910670525875,110.0,46,0,16,0.03116
2025-W22,South,HOME,136.0,58.66,1,0,1,0.1653246753246753,2025,6,2,22,2025-05-26,102.33985585585584,111.21506306306307,0.8488468468468469,8.87520720720721,-0.9938938072072073,0.07009594954954955,222.43012612612614,0.024036846846846847,WH-SOUTH,115000,1700,1.5,1,500,1.0,500,0.004807369369369369,0.149028,152.0,186.0,217.0,172.25,36.80919269240589,-65.0,47,0,11,0.036906
2025-W23,South,HOME,229.0,118.346,1,0,1,0.1527891156462585,2025,6,2,23,2025-06-02,102.33985585585584,111.21506306306307,0.8488468468468469,8.87520720720721,-0.9938938072072073,0.07009594954954955,222.43012612612614,0.024036846846846847,WH-SOUTH,115000,1700,1.5,1,500,1.0,500,0.004807369369369369,0.149028,136.0,152.0,134.0,152.0,24.055491403558293,2.0,48,0,9,0.049216
2025-W24,South,HOME,72.0,66.845,1,0,1,0.2516141001855287,2025,6,2,24,2025-06-09,102.33985585585584,111.21506306306307,0.8488468468468469,8.87520720720721,-0.9938938072072073,0.07009594954954955,222.43012612612614,0.024036846846846847,WH-SOUTH,115000,1700,1.5,1,500,1.0,500,0.004807369369369369,0.149028,229.0,136.0,186.0,175.75,41.16936563352254,43.0,49,0,18,0.016446
2025-W25,South,HOME,157.0,142.14000000000001,1,0,1,0.1513450834879406,2025,6,2,25,2025-06-16,102.33985585585584,111.21506306306307,0.8488468468468469,8.87520720720721,-0.9938938072072073,0.07009594954954955,222.43012612612614,0.024036846846846847,WH-SOUTH,115000,1700,1.5,1,500,1.0,500,0.004807369369369369,0.149028,72.0,229.0,152.0,147.25,64.5361655714582,-80.0,50,0,11,0.037623
2025-W26,South,HOME,140.0,121.655,1,0,1,0.14568645640074213,2025,6,2,26,2025-06-23,102.33985585585584,111.21506306306307,0.8488468468468469,8.87520720720721,-0.9938938072072073,0.07009594954954955,222.43012612612614,0.024036846846846847,WH-SOUTH,115000,1700,1.5,1,500,1.0,500,0.004807369369369369,0.149028,157.0,72.0,136.0,148.5,64.70703207534712,21.0,51,0,12,0.030172
2025-W27,South,HOME,88.0,134.06333333333333,1,0,1,0.08361008039579468,2025,7,3,27,2025-06-30,102.33985585585584,111.21506306306307,0.8488468468468469,8.87520720720721,-0.9938938072072073,0.07009594954954955,222.43012612612614,0.024036846846846847,WH-SOUTH,115000,1700,1.5,1,500,1.0,500,0.004807369369369369,0.149028,140.0,157.0,229.0,149.5,64.47997105044843,-89.0,52,0,17,0.01943
2025-W28,South,HOME,94.0,145.65666666666667,1,0,1,0.1736734693877551,2025,7,3,28,2025-07-07,102.33985585585584,111.21506306306307,0.8488468468468469,8.87520720720721,-0.9938938072072073,0.07009594954954955,222.43012612612614,0.024036846846846847,WH-SOUTH,115000,1700,1.5,1,500,1.0,500,0.004807369369369369,0.149028,88.0,140.0,72.0,114.25,40.680666988960084,16.0,53,0,18,0.019567
2025-W29,South,HOME,30.0,125.42,1,0,1,0.11903125445982586,2025,7,3,29,2025-07-14,102.33985585585584,111.21506306306307,0.8488468468468469,8.87520720720721,-0.9938938072072073,0.07009594954954955,222.43012612612614,0.024036846846846847,WH-SOUTH,115000,1700,1.5,1,500,1.0,500,0.004807369369369369,0.149028,94.0,88.0,157.0,119.75,34.00367627183861,-63.0,54,0,21,0.00697
2025-W31,South,HOME,123.0,142.12,0,0,1,0.12144871794871792,2025,7,3,31,2025-07-28,102.33985585585584,111.21506306306307,0.8488468468468469,8.87520720720721,-0.9938938072072073,0.07009594954954955,222.43012612612614,0.024036846846846847,WH-SOUTH,115000,1700,1.5,1,500,1.0,500,0.004807369369369369,0.149028,30.0,94.0,140.0,88.0,45.10727953076606,-110.0,56,0,16,0.027678
2025-W32,South,HOME,30.0,125.37,0,0,1,0.18465873015873016,2025,8,3,32,2025-08-04,102.33985585585584,111.21506306306307,0.8488468468468469,8.87520720720721,-0.9938938072072073,0.07009594954954955,222.43012612612614,0.024036846846846847,WH-SOUTH,115000,1700,1.5,1,500,1.0,500,0.004807369369369369,0.149028,123.0,30.0,88.0,83.75,38.9561719543044,35.0,57,0,17,0.010388
2025-W34,South,HOME,162.0,55.75333333333333,0,0,1,0.21447330447330448,2025,8,3,34,2025-08-18,102.33985585585584,111.21506306306307,0.8488468468468469,8.87520720720721,-0.9938938072072073,0.07009594954954955,222.43012612612614,0.024036846846846847,WH-SOUTH,115000,1700,1.5,1,500,1.0,500,0.004807369369369369,0.149028,30.0,123.0,94.0,69.25,46.84282228901243,-64.0,59,0,7,0.049908
2025-W35,South,HOME,97.0,116.75,0,0,1,0.1788210678210678,2025,8,3,35,2025-08-25,102.33985585585584,111.21506306306307,0.8488468468468469,8.87520720720721,-0.9938938072072073,0.07009594954954955,222.43012612612614,0.024036846846846847,WH-SOUTH,115000,1700,1.5,1,500,1.0,500,0.004807369369369369,0.149028,162.0,30.0,30.0,86.25,66.87488317746805,132.0,60,0,12,0.032013
2025-W36,South,HOME,76.0,162.185,0,0,1,0.1608214285714286,2025,9,3,36,2025-09-01,102.33985585585584,111.21506306306307,0.8488468468468469,8.87520720720721,-0.9938938072072073,0.07009594954954955,222.43012612612614,0.024036846846846847,WH-SOUTH,115000,1700,1.5,1,500,1.0,500,0.004807369369369369,0.149028,97.0,162.0,123.0,103.0,55.51576352712804,-26.0,61,0,15,0.025216
2025-W37,South,HOME,52.0,165.04500000000002,0,0,1,0.23549999999999996,2025,9,3,37,2025-09-08,102.33985585585584,111.21506306306307,0.8488468468468469,8.87520720720721,-0.9938938072072073,0.07009594954954955,222.43012612612614,0.024036846846846847,WH-SOUTH,115000,1700,1.5,1,500,1.0,500,0.004807369369369369,0.149028,76.0,97.0,30.0,91.25,54.8414381041684,46.0,62,0,17,0.019367
2025-W38,South,HOME,61.0,80.08,0,0,1,0.02104308390022674,2025,9,3,38,2025-09-15,102.33985585585584,111.21506306306307,0.8488468468468469,8.87520720720721,-0.9938938072072073,0.07009594954954955,222.43012612612614,0.024036846846846847,WH-SOUTH,115000,1700,1.5,1,500,1.0,500,0.004807369369369369,0.149028,52.0,76.0,162.0,96.75,47.225522760473496,-110.0,63,0,16,0.018204
2025-W39,South,HOME,112.0,179.72333333333333,0,0,1,0.20460317460317462,2025,9,3,39,2025-09-22,102.33985585585584,111.21506306306307,0.8488468468468469,8.87520720720721,-0.9938938072072073,0.07009594954954955,222.43012612612614,0.024036846846846847,WH-SOUTH,115000,1700,1.5,1,500,1.0,500,0.004807369369369369,0.149028,61.0,52.0,97.0,71.5,19.672315572906,-36.0,64,0,11,0.03794
2025-W41,South,HOME,58.0,152.02,0,0,1,0.012644557823129272,2025,10,4,41,2025-10-06,102.33985585585584,111.21506306306307,0.8488468468468469,8.87520720720721,-0.9938938072072073,0.07009594954954955,222.43012612612614,0.024036846846846847,WH-SOUTH,115000,1700,1.5,1,500,1.0,500,0.004807369369369369,0.149028,112.0,61.0,76.0,75.25,26.424420523447623,36.0,66,1,14,0.02308
2025-W42,South,HOME,64.0,97.725,0,0,1,0.020925170068027212,2025,10,4,42,2025-10-13,102.33985585585584,111.21506306306307,0.8488468468468469,8.87520720720721,-0.9938938072072073,0.07009594954954955,222.43012612612614,0.024036846846846847,WH-SOUTH,115000,1700,1.5,1,500,1.0,500,0.004807369369369369,0.149028,58.0,112.0,52.0,70.75,27.753378172755834,6.0,67,1,15,0.028169
2025-W44,South,HOME,31.0,126.08,0,0,1,0.10064285714285712,2025,11,4,44,2025-10-27,102.33985585585584,111.21506306306307,0.8488468468468469,8.87520720720721,-0.9938938072072073,0.07009594954954955,222.43012612612614,0.024036846846846847,WH-SOUTH,115000,1700,1.5,1,500,1.0,500,0.004807369369369369,0.149028,64.0,58.0,61.0,73.75,25.617376914898998,3.0,69,1,16,0.016096
2025-W45,South,HOME,58.0,149.8,0,0,0,-0.0019999999999999623,2025,11,4,45,2025-11-03,102.33985585585584,111.21506306306307,0.8488468468468469,8.87520720720721,-0.9938938072072073,0.07009594954954955,222.43012612612614,0.024036846846846847,WH-SOUTH,115000,1700,1.5,1,500,1.0,500,0.004807369369369369,0.149028,31.0,64.0,112.0,66.25,33.70830758136635,-81.0,70,1,13,0.035936
