canonical_warehouse_id,sku_id,starting_inventory_units,inventory_value_usd,daily_holding_cost_usd
WH-NORTH,SKU-104790,1494,33346.08,22.8403
WH-NORTH,SKU-104795,646,26091.94,17.8709
WH-NORTH,SKU-104798,2832,193397.28,132.464
WH-NORTH,SKU-104799,2958,114297.12,78.2864
WH-NORTH,SKU-104814,2189,210953.93,144.4893
WH-NORTH,SKU-104821,1626,87852.78,60.1734
WH-NORTH,SKU-104826,1537,34305.84,23.4977
WH-NORTH,SKU-104827,585,36182.25,24.7824
WH-NORTH,SKU-104829,1460,173564.8,118.8805
WH-NORTH,SKU-104834,2579,176119.91,120.6301
WH-NORTH,SKU-104838,1615,63001.15,43.1512
WH-NORTH,SKU-104840,2807,335127.73,229.5396
WH-NORTH,SKU-104843,1425,21346.5,14.6205
WH-NORTH,SKU-104849,1875,75731.25,51.87
WH-NORTH,SKU-104856,968,37761.68,25.864
WH-NORTH,SKU-104859,790,67734.6,46.3935
WH-NORTH,SKU-104860,2115,107822.7,73.8516
WH-NORTH,SKU-104861,2210,33105.8,22.6746
WH-NORTH,SKU-104874,1923,75016.23,51.3806
WH-NORTH,SKU-104876,1232,147088.48,100.7456
WH-NORTH,SKU-104877,2315,198488.1,135.9507
WH-NORTH,SKU-104879,2935,43966.3,30.1131
WH-NORTH,SKU-104880,1494,33346.08,22.8403
WH-NORTH,SKU-104888,2832,193397.28,132.464
WH-NORTH,SKU-104891,970,115527.0,79.1277
WH-NORTH,SKU-104899,2822,174540.7,119.5484
WH-NORTH,SKU-104901,1256,149313.28,102.2698
WH-NORTH,SKU-104902,1131,93737.28,64.2035
WH-NORTH,SKU-104911,1626,87852.78,60.1734
WH-NORTH,SKU-104924,2579,176119.91,120.6301
WH-NORTH,SKU-104926,566,17013.96,11.6534
WH-NORTH,SKU-104931,740,63447.6,43.4572
WH-NORTH,SKU-104935,1353,83683.05,57.3171
WH-NORTH,SKU-104938,797,66055.36,45.2433
WH-NORTH,SKU-104957,2851,115151.89,78.8701
WH-NORTH,SKU-104963,1586,188892.6,129.378
WH-NORTH,SKU-104967,2315,198488.1,135.9507
WH-NORTH,SKU-104977,872,41437.44,28.3819
WH-NORTH,SKU-104983,2593,140099.79,95.9592
WH-NORTH,SKU-104985,1382,118492.68,81.1593
WH-NORTH,SKU-104989,2822,174540.7,119.5484
WH-NORTH,SKU-104993,2251,90917.89,62.2717
WH-NORTH,SKU-104997,1172,45286.08,31.0182
WH-SOUTH,SKU-100008,2917,281111.29,192.5424
WH-SOUTH,SKU-100012,898,26993.88,18.4889
WH-SOUTH,SKU-100016,1232,147088.48,100.7456
WH-SOUTH,SKU-100019,2935,43966.3,30.1131
WH-SOUTH,SKU-100020,1494,33346.08,22.8403
WH-SOUTH,SKU-100022,2646,297622.08,203.8505
WH-SOUTH,SKU-100023,2638,313605.44,214.7992
WH-SOUTH,SKU-100029,2958,114297.12,78.2864
WH-SOUTH,SKU-100037,2561,38363.78,26.2759
WH-SOUTH,SKU-100043,2251,90917.89,62.2717
WH-SOUTH,SKU-100057,585,36182.25,24.7824
WH-SOUTH,SKU-100065,592,22874.88,15.6679
WH-SOUTH,SKU-100069,862,46573.86,31.9
WH-SOUTH,SKU-100088,534,63754.26,43.6673
WH-SOUTH,SKU-100093,2669,165077.65,113.0668
WH-SOUTH,SKU-100095,1462,173802.56,119.0434
WH-SOUTH,SKU-100099,2079,98794.08,67.6673
WH-SOUTH,SKU-100111,2809,173736.65,118.9977
WH-SOUTH,SKU-100116,1224,117956.88,80.7926
WH-SOUTH,SKU-100118,2832,193397.28,132.464
WH-SOUTH,SKU-100120,2629,79027.74,54.1285
WH-SOUTH,SKU-100121,970,115527.0,79.1277
WH-SOUTH,SKU-100129,2822,174540.7,119.5484
WH-SOUTH,SKU-100130,1339,150610.72,103.1579
WH-SOUTH,SKU-100132,1131,93737.28,64.2035
WH-SOUTH,SKU-100135,965,45856.8,31.4088
WH-SOUTH,SKU-100136,1842,125790.18,86.1577
WH-SOUTH,SKU-100140,2892,112816.92,77.2713
WH-SOUTH,SKU-100146,1537,34305.84,23.4977
WH-SOUTH,SKU-100150,2488,206205.44,141.2363
WH-SOUTH,SKU-100164,801,17878.32,12.2457
WH-SOUTH,SKU-100168,797,66055.36,45.2433
WH-SOUTH,SKU-100173,1287,49729.68,34.0617
WH-SOUTH,SKU-100175,2627,312875.7,214.2975
WH-SOUTH,SKU-100176,968,37761.68,25.864
WH-SOUTH,SKU-100177,2448,132265.44,90.5931
WH-SOUTH,SKU-100185,1462,173802.56,119.0434
WH-SOUTH,SKU-100189,2079,98794.08,67.6673
WH-SOUTH,SKU-100203,2638,313605.44,214.7992
WH-SOUTH,SKU-100205,646,26091.94,17.8709
WH-SOUTH,SKU-100207,872,41437.44,28.3819
WH-SOUTH,SKU-100215,1382,118492.68,81.1593
WH-SOUTH,SKU-100216,2401,122402.98,83.8381
WH-SOUTH,SKU-100218,2959,66044.88,45.2372
WH-SOUTH,SKU-100226,1842,125790.18,86.1577
WH-SOUTH,SKU-100229,2816,335385.6,229.7152
WH-SOUTH,SKU-100233,616,52815.84,36.1752
WH-SOUTH,SKU-100236,1537,34305.84,23.4977
WH-SOUTH,SKU-100241,1894,76498.66,52.3956
WH-SOUTH,SKU-100244,2579,176119.91,120.6301
WH-SOUTH,SKU-100246,566,17013.96,11.6534
WH-SOUTH,SKU-100247,1780,211998.0,145.2035
WH-SOUTH,SKU-100253,1425,21346.5,14.6205
WH-SOUTH,SKU-100256,510,57364.8,39.2909
WH-SOUTH,SKU-100258,797,66055.36,45.2433
WH-SOUTH,SKU-100261,2084,99031.68,67.83
WH-SOUTH,SKU-100264,661,19869.66,13.6093
WH-SOUTH,SKU-100272,2006,44773.92,30.6677
WH-SOUTH,SKU-100283,1586,188892.6,129.378
WH-SOUTH,SKU-100284,1923,75016.23,51.3806
WH-SOUTH,SKU-100291,2809,173736.65,118.9977
WH-SOUTH,SKU-100292,2646,297622.08,203.8505
WH-SOUTH,SKU-100295,646,26091.94,17.8709
WH-SOUTH,SKU-100296,1224,117956.88,80.7926
WH-SOUTH,SKU-100300,2629,79027.74,54.1285
WH-SOUTH,SKU-100313,2251,90917.89,62.2717
WH-SOUTH,SKU-100323,616,52815.84,36.1752
WH-SOUTH,SKU-100336,566,17013.96,11.6534
WH-SOUTH,SKU-100338,1615,63001.15,43.1512
WH-SOUTH,SKU-100343,1425,21346.5,14.6205
WH-SOUTH,SKU-100344,801,17878.32,12.2457
WH-SOUTH,SKU-100346,510,57364.8,39.2909
WH-SOUTH,SKU-100356,968,37761.68,25.864
WH-SOUTH,SKU-100362,2006,44773.92,30.6677
WH-SOUTH,SKU-100375,2932,158415.96,108.5045
WH-SOUTH,SKU-100377,2315,198488.1,135.9507
WH-SOUTH,SKU-100389,2958,114297.12,78.2864
WH-SOUTH,SKU-100396,2401,122402.98,83.8381
WH-SOUTH,SKU-100408,888,26693.28,18.283
WH-SOUTH,SKU-100415,2436,36491.28,24.9934
WH-SOUTH,SKU-100417,585,36182.25,24.7824
WH-SOUTH,SKU-100419,1460,173564.8,118.8805
WH-SOUTH,SKU-100422,2942,283520.54,194.1926
WH-SOUTH,SKU-100423,920,43718.4,29.9442
WH-SOUTH,SKU-100430,2807,335127.73,229.5396
WH-SOUTH,SKU-100431,740,63447.6,43.4572
WH-SOUTH,SKU-100436,510,57364.8,39.2909
WH-SOUTH,SKU-100437,1372,163103.36,111.7151
WH-SOUTH,SKU-100440,1588,153035.56,104.8191
WH-SOUTH,SKU-100446,968,37761.68,25.864
WH-SOUTH,SKU-100458,2917,281111.29,192.5424
WH-SOUTH,SKU-100459,2079,98794.08,67.6673
WH-SOUTH,SKU-100462,898,26993.88,18.4889
WH-SOUTH,SKU-100487,2561,38363.78,26.2759
WH-SOUTH,SKU-100496,1842,125790.18,86.1577
WH-SOUTH,SKU-100499,2816,335385.6,229.7152
WH-SOUTH,SKU-100500,2892,112816.92,77.2713
WH-SOUTH,SKU-100503,616,52815.84,36.1752
WH-SOUTH,SKU-100506,1537,34305.84,23.4977
WH-SOUTH,SKU-100508,734,82560.32,56.5481
WH-SOUTH,SKU-100510,2488,206205.44,141.2363
WH-SOUTH,SKU-100511,1894,76498.66,52.3956
WH-SOUTH,SKU-100519,862,46573.86,31.9
WH-SOUTH,SKU-100520,2807,335127.73,229.5396
WH-SOUTH,SKU-100526,510,57364.8,39.2909
WH-SOUTH,SKU-100533,1287,49729.68,34.0617
WH-SOUTH,SKU-100541,2210,33105.8,22.6746
WH-SOUTH,SKU-100547,2851,115151.89,78.8701
WH-SOUTH,SKU-100548,2917,281111.29,192.5424
WH-SOUTH,SKU-100549,2079,98794.08,67.6673
WH-SOUTH,SKU-100555,2932,158415.96,108.5045
WH-SOUTH,SKU-100557,2315,198488.1,135.9507
WH-SOUTH,SKU-100563,2638,313605.44,214.7992
WH-SOUTH,SKU-100574,2477,295729.03,202.5542
WH-SOUTH,SKU-100575,1382,118492.68,81.1593
WH-SOUTH,SKU-100586,1842,125790.18,86.1577
WH-SOUTH,SKU-100591,1626,87852.78,60.1734
WH-SOUTH,SKU-100592,1950,232810.5,159.4593
WH-SOUTH,SKU-100606,566,17013.96,11.6534
WH-SOUTH,SKU-100607,1780,211998.0,145.2035
WH-SOUTH,SKU-100612,2016,102775.68,70.3947
WH-SOUTH,SKU-100613,1425,21346.5,14.6205
WH-SOUTH,SKU-100616,510,57364.8,39.2909
WH-SOUTH,SKU-100617,1372,163103.36,111.7151
WH-SOUTH,SKU-100624,661,19869.66,13.6093
WH-SOUTH,SKU-100630,2115,107822.7,73.8516
WH-SOUTH,SKU-100631,2210,33105.8,22.6746
WH-SOUTH,SKU-100634,2483,279287.84,191.2928
WH-SOUTH,SKU-100640,1953,133370.37,91.3496
WH-SOUTH,SKU-100642,898,26993.88,18.4889
WH-SOUTH,SKU-100656,1224,117956.88,80.7926
WH-SOUTH,SKU-100658,2832,193397.28,132.464
WH-SOUTH,SKU-100664,2477,295729.03,202.5542
WH-SOUTH,SKU-100676,1842,125790.18,86.1577
WH-SOUTH,SKU-100678,888,26693.28,18.283
WH-SOUTH,SKU-100691,1894,76498.66,52.3956
WH-SOUTH,SKU-100692,2942,283520.54,194.1926
WH-SOUTH,SKU-100700,2807,335127.73,229.5396
WH-SOUTH,SKU-100705,1353,83683.05,57.3171
WH-SOUTH,SKU-100708,797,66055.36,45.2433
WH-SOUTH,SKU-100729,2079,98794.08,67.6673
WH-SOUTH,SKU-100737,2315,198488.1,135.9507
WH-SOUTH,SKU-100738,822,41905.56,28.7026
WH-SOUTH,SKU-100741,2809,173736.65,118.9977
WH-SOUTH,SKU-100747,872,41437.44,28.3819
WH-SOUTH,SKU-100760,1339,150610.72,103.1579
WH-SOUTH,SKU-100764,2189,210953.93,144.4893
WH-SOUTH,SKU-100765,965,45856.8,31.4088
WH-SOUTH,SKU-100780,2488,206205.44,141.2363
WH-SOUTH,SKU-100782,2942,283520.54,194.1926
WH-SOUTH,SKU-100791,740,63447.6,43.4572
WH-SOUTH,SKU-100792,2016,102775.68,70.3947
WH-SOUTH,SKU-100796,510,57364.8,39.2909
WH-SOUTH,SKU-100802,2102,143545.58,98.3189
WH-SOUTH,SKU-100803,1287,49729.68,34.0617
WH-SOUTH,SKU-100805,2627,312875.7,214.2975
WH-SOUTH,SKU-100807,2448,132265.44,90.5931
WH-SOUTH,SKU-100808,534,63754.26,43.6673
WH-SOUTH,SKU-100813,2669,165077.65,113.0668
WH-SOUTH,SKU-100815,1462,173802.56,119.0434
WH-SOUTH,SKU-100816,1960,162444.8,111.2633
WH-SOUTH,SKU-100821,1068,41267.52,28.2657
WH-SOUTH,SKU-100827,2315,198488.1,135.9507
WH-SOUTH,SKU-100828,822,41905.56,28.7026
WH-SOUTH,SKU-100832,2646,297622.08,203.8505
WH-SOUTH,SKU-100840,2629,79027.74,54.1285
WH-SOUTH,SKU-100841,970,115527.0,79.1277
WH-SOUTH,SKU-100846,2401,122402.98,83.8381
WH-SOUTH,SKU-100852,1131,93737.28,64.2035
WH-SOUTH,SKU-100867,585,36182.25,24.7824
WH-SOUTH,SKU-100870,2488,206205.44,141.2363
WH-SOUTH,SKU-100871,1894,76498.66,52.3956
WH-SOUTH,SKU-100881,740,63447.6,43.4572
WH-SOUTH,SKU-100888,797,66055.36,45.2433
WH-SOUTH,SKU-100890,1588,153035.56,104.8191
WH-SOUTH,SKU-100892,2102,143545.58,98.3189
WH-SOUTH,SKU-100897,2448,132265.44,90.5931
WH-SOUTH,SKU-100899,790,67734.6,46.3935
WH-SOUTH,SKU-100905,1462,173802.56,119.0434
WH-SOUTH,SKU-100915,2932,158415.96,108.5045
WH-SOUTH,SKU-100917,2315,198488.1,135.9507
WH-SOUTH,SKU-100923,2638,313605.44,214.7992
WH-SOUTH,SKU-100931,970,115527.0,79.1277
WH-SOUTH,SKU-100932,2237,87265.37,59.7704
WH-SOUTH,SKU-100944,2189,210953.93,144.4893
WH-SOUTH,SKU-100945,965,45856.8,31.4088
WH-SOUTH,SKU-100949,2816,335385.6,229.7152
WH-SOUTH,SKU-100951,1626,87852.78,60.1734
WH-SOUTH,SKU-100962,2942,283520.54,194.1926
WH-SOUTH,SKU-100967,1780,211998.0,145.2035
WH-SOUTH,SKU-100968,1615,63001.15,43.1512
WH-SOUTH,SKU-100973,1425,21346.5,14.6205
WH-SOUTH,SKU-100974,801,17878.32,12.2457
WH-SOUTH,SKU-100979,1875,75731.25,51.87
WH-SOUTH,SKU-100987,2448,132265.44,90.5931
WH-SOUTH,SKU-100990,2115,107822.7,73.8516
WH-SOUTH,SKU-100991,2210,33105.8,22.6746
WH-SOUTH,SKU-100999,2079,98794.08,67.6673
WH-SOUTH,SKU-101002,898,26993.88,18.4889
WH-SOUTH,SKU-101013,2638,313605.44,214.7992
WH-SOUTH,SKU-101016,1224,117956.88,80.7926
WH-SOUTH,SKU-101017,872,41437.44,28.3819
WH-SOUTH,SKU-101018,2832,193397.28,132.464
WH-SOUTH,SKU-101024,2477,295729.03,202.5542
WH-SOUTH,SKU-101032,1131,93737.28,64.2035
WH-SOUTH,SKU-101038,888,26693.28,18.283
WH-SOUTH,SKU-101042,1950,232810.5,159.4593
WH-SOUTH,SKU-101043,616,52815.84,36.1752
WH-SOUTH,SKU-101049,1460,173564.8,118.8805
WH-SOUTH,SKU-101050,2488,206205.44,141.2363
WH-SOUTH,SKU-101052,2942,283520.54,194.1926
WH-SOUTH,SKU-101061,740,63447.6,43.4572
WH-SOUTH,SKU-101063,1425,21346.5,14.6205
WH-SOUTH,SKU-101077,2448,132265.44,90.5931
WH-SOUTH,SKU-101083,2669,165077.65,113.0668
WH-SOUTH,SKU-101090,1953,133370.37,91.3496
WH-SOUTH,SKU-101113,2593,140099.79,95.9592
WH-SOUTH,SKU-101114,2477,295729.03,202.5542
WH-SOUTH,SKU-101116,2401,122402.98,83.8381
WH-SOUTH,SKU-101131,1626,87852.78,60.1734
WH-SOUTH,SKU-101135,2436,36491.28,24.9934
WH-SOUTH,SKU-101139,1460,173564.8,118.8805
WH-SOUTH,SKU-101140,2488,206205.44,141.2363
WH-SOUTH,SKU-101143,920,43718.4,29.9442
WH-SOUTH,SKU-101150,2807,335127.73,229.5396
WH-SOUTH,SKU-101152,2016,102775.68,70.3947
WH-SOUTH,SKU-101161,2084,99031.68,67.83
WH-SOUTH,SKU-101172,2006,44773.92,30.6677
WH-SOUTH,SKU-101178,2917,281111.29,192.5424
WH-SOUTH,SKU-101181,1068,41267.52,28.2657
WH-SOUTH,SKU-101185,2932,158415.96,108.5045
WH-SOUTH,SKU-101186,1232,147088.48,100.7456
WH-SOUTH,SKU-101195,646,26091.94,17.8709
WH-SOUTH,SKU-101197,872,41437.44,28.3819
WH-SOUTH,SKU-101198,2832,193397.28,132.464
WH-SOUTH,SKU-101201,970,115527.0,79.1277
WH-SOUTH,SKU-101205,1382,118492.68,81.1593
WH-SOUTH,SKU-101210,1339,150610.72,103.1579
WH-SOUTH,SKU-101211,1256,149313.28,102.2698
WH-SOUTH,SKU-101218,888,26693.28,18.283
WH-SOUTH,SKU-101223,616,52815.84,36.1752
WH-SOUTH,SKU-101225,2436,36491.28,24.9934
WH-SOUTH,SKU-101226,1537,34305.84,23.4977
WH-SOUTH,SKU-101228,734,82560.32,56.5481
WH-SOUTH,SKU-101230,2488,206205.44,141.2363
WH-SOUTH,SKU-101236,566,17013.96,11.6534
WH-SOUTH,SKU-101237,1780,211998.0,145.2035
WH-SOUTH,SKU-101244,801,17878.32,12.2457
WH-SOUTH,SKU-101248,797,66055.36,45.2433
WH-SOUTH,SKU-101250,1588,153035.56,104.8191
WH-SOUTH,SKU-101258,534,63754.26,43.6673
WH-SOUTH,SKU-101262,2006,44773.92,30.6677
WH-SOUTH,SKU-101264,2483,279287.84,191.2928
WH-SOUTH,SKU-101274,1923,75016.23,51.3806
WH-SOUTH,SKU-101289,2958,114297.12,78.2864
WH-SOUTH,SKU-101290,2629,79027.74,54.1285
WH-SOUTH,SKU-101296,2401,122402.98,83.8381
WH-SOUTH,SKU-101301,1256,149313.28,102.2698
WH-SOUTH,SKU-101309,2816,335385.6,229.7152
WH-SOUTH,SKU-101322,2942,283520.54,194.1926
WH-SOUTH,SKU-101331,740,63447.6,43.4572
WH-SOUTH,SKU-101334,801,17878.32,12.2457
WH-SOUTH,SKU-101340,1588,153035.56,104.8191
WH-SOUTH,SKU-101343,1287,49729.68,34.0617
WH-SOUTH,SKU-101351,2210,33105.8,22.6746
WH-SOUTH,SKU-101352,2006,44773.92,30.6677
WH-SOUTH,SKU-101358,2917,281111.29,192.5424
WH-SOUTH,SKU-101361,1068,41267.52,28.2657
WH-SOUTH,SKU-101371,2809,173736.65,118.9977
WH-SOUTH,SKU-101374,1602,132773.76,90.9407
WH-SOUTH,SKU-101381,970,115527.0,79.1277
WH-SOUTH,SKU-101382,2237,87265.37,59.7704
WH-SOUTH,SKU-101383,2593,140099.79,95.9592
WH-SOUTH,SKU-101385,1382,118492.68,81.1593
WH-SOUTH,SKU-101387,2561,38363.78,26.2759
WH-SOUTH,SKU-101389,2822,174540.7,119.5484
WH-SOUTH,SKU-101394,2189,210953.93,144.4893
WH-SOUTH,SKU-101403,616,52815.84,36.1752
WH-SOUTH,SKU-101406,1537,34305.84,23.4977
WH-SOUTH,SKU-101409,1460,173564.8,118.8805
WH-SOUTH,SKU-101419,862,46573.86,31.9
WH-SOUTH,SKU-101424,801,17878.32,12.2457
WH-SOUTH,SKU-101427,1372,163103.36,111.7151
WH-SOUTH,SKU-101433,1287,49729.68,34.0617
WH-SOUTH,SKU-101436,968,37761.68,25.864
WH-SOUTH,SKU-101445,1462,173802.56,119.0434
WH-SOUTH,SKU-101447,2851,115151.89,78.8701
WH-SOUTH,SKU-101448,2917,281111.29,192.5424
WH-SOUTH,SKU-101449,2079,98794.08,67.6673
WH-SOUTH,SKU-101460,1494,33346.08,22.8403
WH-SOUTH,SKU-101469,2958,114297.12,78.2864
WH-SOUTH,SKU-101478,2959,66044.88,45.2372
WH-SOUTH,SKU-101480,1339,150610.72,103.1579
WH-SOUTH,SKU-101482,1131,93737.28,64.2035
WH-SOUTH,SKU-101485,965,45856.8,31.4088
WH-SOUTH,SKU-101499,1460,173564.8,118.8805
WH-SOUTH,SKU-101502,2942,283520.54,194.1926
WH-SOUTH,SKU-101504,2579,176119.91,120.6301
WH-SOUTH,SKU-101507,1780,211998.0,145.2035
WH-SOUTH,SKU-101508,1615,63001.15,43.1512
WH-SOUTH,SKU-101511,740,63447.6,43.4572
WH-SOUTH,SKU-101512,2016,102775.68,70.3947
WH-SOUTH,SKU-101515,1353,83683.05,57.3171
WH-SOUTH,SKU-101518,797,66055.36,45.2433
WH-SOUTH,SKU-101519,1875,75731.25,51.87
WH-SOUTH,SKU-101523,1287,49729.68,34.0617
WH-SOUTH,SKU-101526,968,37761.68,25.864
WH-SOUTH,SKU-101528,534,63754.26,43.6673
WH-SOUTH,SKU-101534,2483,279287.84,191.2928
WH-SOUTH,SKU-101543,1586,188892.6,129.378
WH-SOUTH,SKU-101545,2932,158415.96,108.5045
WH-SOUTH,SKU-101557,872,41437.44,28.3819
WH-SOUTH,SKU-101565,1382,118492.68,81.1593
WH-SOUTH,SKU-101573,2251,90917.89,62.2717
WH-SOUTH,SKU-101581,1626,87852.78,60.1734
WH-SOUTH,SKU-101589,1460,173564.8,118.8805
WH-SOUTH,SKU-101597,1780,211998.0,145.2035
WH-SOUTH,SKU-101600,2807,335127.73,229.5396
WH-SOUTH,SKU-101602,2016,102775.68,70.3947
WH-SOUTH,SKU-101603,1425,21346.5,14.6205
WH-SOUTH,SKU-101604,801,17878.32,12.2457
WH-SOUTH,SKU-101618,534,63754.26,43.6673
WH-SOUTH,SKU-101621,2210,33105.8,22.6746
WH-SOUTH,SKU-101622,2006,44773.92,30.6677
WH-SOUTH,SKU-101627,2851,115151.89,78.8701
WH-SOUTH,SKU-101634,1923,75016.23,51.3806
WH-SOUTH,SKU-101639,2935,43966.3,30.1131
WH-SOUTH,SKU-101640,1494,33346.08,22.8403
WH-SOUTH,SKU-101647,872,41437.44,28.3819
WH-SOUTH,SKU-101650,2629,79027.74,54.1285
WH-SOUTH,SKU-101653,2593,140099.79,95.9592
WH-SOUTH,SKU-101655,1382,118492.68,81.1593
WH-SOUTH,SKU-101656,2401,122402.98,83.8381
WH-SOUTH,SKU-101658,2959,66044.88,45.2372
WH-SOUTH,SKU-101662,1131,93737.28,64.2035
WH-SOUTH,SKU-101668,888,26693.28,18.283
WH-SOUTH,SKU-101678,734,82560.32,56.5481
WH-SOUTH,SKU-101681,1894,76498.66,52.3956
WH-SOUTH,SKU-101682,2942,283520.54,194.1926
WH-SOUTH,SKU-101692,2016,102775.68,70.3947
WH-SOUTH,SKU-101696,510,57364.8,39.2909
WH-SOUTH,SKU-101698,797,66055.36,45.2433
WH-SOUTH,SKU-101700,1588,153035.56,104.8191
WH-SOUTH,SKU-101710,2115,107822.7,73.8516
WH-SOUTH,SKU-101714,2483,279287.84,191.2928
WH-SOUTH,SKU-101720,1953,133370.37,91.3496
WH-SOUTH,SKU-101721,1068,41267.52,28.2657
WH-SOUTH,SKU-101729,2935,43966.3,30.1131
WH-SOUTH,SKU-101735,646,26091.94,17.8709
WH-SOUTH,SKU-101737,872,41437.44,28.3819
WH-SOUTH,SKU-101738,2832,193397.28,132.464
WH-SOUTH,SKU-101740,2629,79027.74,54.1285
WH-SOUTH,SKU-101744,2477,295729.03,202.5542
WH-SOUTH,SKU-101750,1339,150610.72,103.1579
WH-SOUTH,SKU-101755,965,45856.8,31.4088
WH-SOUTH,SKU-101761,1626,87852.78,60.1734
WH-SOUTH,SKU-101764,2624,133771.52,91.6248
WH-SOUTH,SKU-101771,1894,76498.66,52.3956
WH-SOUTH,SKU-101776,566,17013.96,11.6534
WH-SOUTH,SKU-101780,2807,335127.73,229.5396
WH-SOUTH,SKU-101782,2016,102775.68,70.3947
WH-SOUTH,SKU-101786,510,57364.8,39.2909
WH-SOUTH,SKU-101792,2102,143545.58,98.3189
WH-SOUTH,SKU-101798,534,63754.26,43.6673
WH-SOUTH,SKU-101799,790,67734.6,46.3935
WH-SOUTH,SKU-101800,2115,107822.7,73.8516
WH-SOUTH,SKU-101808,2917,281111.29,192.5424
WH-SOUTH,SKU-101810,1953,133370.37,91.3496
WH-SOUTH,SKU-101812,898,26993.88,18.4889
WH-SOUTH,SKU-101820,1494,33346.08,22.8403
WH-SOUTH,SKU-101825,646,26091.94,17.8709
WH-SOUTH,SKU-101831,970,115527.0,79.1277
WH-SOUTH,SKU-101833,2593,140099.79,95.9592
WH-SOUTH,SKU-101840,1339,150610.72,103.1579
WH-SOUTH,SKU-101844,2189,210953.93,144.4893
WH-SOUTH,SKU-101849,2816,335385.6,229.7152
WH-SOUTH,SKU-101855,2436,36491.28,24.9934
WH-SOUTH,SKU-101856,1537,34305.84,23.4977
WH-SOUTH,SKU-101861,1894,76498.66,52.3956
WH-SOUTH,SKU-101862,2942,283520.54,194.1926
WH-SOUTH,SKU-101871,740,63447.6,43.4572
WH-SOUTH,SKU-101872,2016,102775.68,70.3947
WH-SOUTH,SKU-101878,797,66055.36,45.2433
WH-SOUTH,SKU-101880,1588,153035.56,104.8191
WH-SOUTH,SKU-101884,661,19869.66,13.6093
WH-SOUTH,SKU-101889,790,67734.6,46.3935
WH-SOUTH,SKU-101895,1462,173802.56,119.0434
WH-SOUTH,SKU-101896,1960,162444.8,111.2633
WH-SOUTH,SKU-101898,2917,281111.29,192.5424
WH-SOUTH,SKU-101902,898,26993.88,18.4889
WH-SOUTH,SKU-101904,1923,75016.23,51.3806
WH-SOUTH,SKU-101909,2935,43966.3,30.1131
WH-SOUTH,SKU-101910,1494,33346.08,22.8403
WH-SOUTH,SKU-101920,2629,79027.74,54.1285
WH-SOUTH,SKU-101940,2892,112816.92,77.2713
WH-SOUTH,SKU-101941,1626,87852.78,60.1734
WH-SOUTH,SKU-101944,2624,133771.52,91.6248
WH-SOUTH,SKU-101945,2436,36491.28,24.9934
WH-SOUTH,SKU-101951,1894,76498.66,52.3956
WH-SOUTH,SKU-101958,1615,63001.15,43.1512
WH-SOUTH,SKU-101960,2807,335127.73,229.5396
WH-SOUTH,SKU-101972,2102,143545.58,98.3189
WH-SOUTH,SKU-101979,790,67734.6,46.3935
WH-SOUTH,SKU-101984,2483,279287.84,191.2928
WH-SOUTH,SKU-101987,2851,115151.89,78.8701
WH-SOUTH,SKU-101998,822,41905.56,28.7026
WH-SOUTH,SKU-102001,2809,173736.65,118.9977
WH-SOUTH,SKU-102002,2646,297622.08,203.8505
WH-SOUTH,SKU-102007,872,41437.44,28.3819
WH-SOUTH,SKU-102008,2832,193397.28,132.464
WH-SOUTH,SKU-102021,1256,149313.28,102.2698
WH-SOUTH,SKU-102023,2251,90917.89,62.2717
WH-SOUTH,SKU-102026,1842,125790.18,86.1577
WH-SOUTH,SKU-102027,1172,45286.08,31.0182
WH-SOUTH,SKU-102030,2892,112816.92,77.2713
WH-SOUTH,SKU-102031,1626,87852.78,60.1734
WH-SOUTH,SKU-102032,1950,232810.5,159.4593
WH-SOUTH,SKU-102034,2624,133771.52,91.6248
WH-SOUTH,SKU-102036,1537,34305.84,23.4977
WH-SOUTH,SKU-102041,1894,76498.66,52.3956
WH-SOUTH,SKU-102044,2579,176119.91,120.6301
WH-SOUTH,SKU-102048,1615,63001.15,43.1512
WH-SOUTH,SKU-102050,2807,335127.73,229.5396
WH-SOUTH,SKU-102053,1425,21346.5,14.6205
WH-SOUTH,SKU-102061,2084,99031.68,67.83
WH-SOUTH,SKU-102063,1287,49729.68,34.0617
WH-SOUTH,SKU-102067,2448,132265.44,90.5931
WH-SOUTH,SKU-102074,2483,279287.84,191.2928
WH-SOUTH,SKU-102082,898,26993.88,18.4889
WH-SOUTH,SKU-102087,2315,198488.1,135.9507
WH-SOUTH,SKU-102091,2809,173736.65,118.9977
WH-SOUTH,SKU-102096,1224,117956.88,80.7926
WH-SOUTH,SKU-102101,970,115527.0,79.1277
WH-SOUTH,SKU-102102,2237,87265.37,59.7704
WH-SOUTH,SKU-102105,1382,118492.68,81.1593
WH-SOUTH,SKU-102107,2561,38363.78,26.2759
WH-SOUTH,SKU-102108,2959,66044.88,45.2372
WH-SOUTH,SKU-102112,1131,93737.28,64.2035
WH-SOUTH,SKU-102115,965,45856.8,31.4088
WH-SOUTH,SKU-102119,2816,335385.6,229.7152
WH-SOUTH,SKU-102121,1626,87852.78,60.1734
WH-SOUTH,SKU-102122,1950,232810.5,159.4593
WH-SOUTH,SKU-102123,616,52815.84,36.1752
WH-SOUTH,SKU-102128,734,82560.32,56.5481
